	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
4838	TRANSPORT_DESC	Sightseeing Bus	0	Place Sightseeing Bus Stops to create Sightseeing tours. Tours going through areas with a high appeal attract more tourists. The stops must form a circular line! Sightseeing Buses are automatically sent from the Sightseeing Bus Depot.	観光バスツアーを設定するには観光バスの停留所を設置してください。コースが通過する地域の魅力の高さに応じて、より多くの観光客を誘導します。停留所は環状線を形成する必要があります！ 観光バスは観光バスの車庫から自動的に送り出されます。	1.10.0-f3 にて追加
4839	TRANSPORT_DESC	Bus	0	Place bus stops to create a line. Bus stops need to form a circular line! Buses are automatically sent out from a Bus Depot.	バス路線を作成するにはバス停を設置します。バス停を設置するには円を描くように停留所同士をつないでください。バスは車庫から自動的に発車します。	
4840	TRANSPORT_DESC	Metro	0	Draw metro lines by clicking on stations. Draw the line from the departure station to the terminal station and back as a train line needs to be circular. Stations need to be connected with tunnels.	駅をクリックして、地下鉄路線を画定します。路線は始発駅から終着駅を経て再び始発駅を戻るために円を描くように繋ぐ必要があります。駅間はトンネルで接続されていなければなりません。	
4841	TRANSPORT_DESC	Train	0	Draw a train line by clicking the Train Stations. Draw the line from the departure station to the terminal station and back as a train line needs to be circular. Build Train Stations and rails before making a line. Cargo Train Terminals can't have train stops, but the line can go through them.	駅をクリックして、鉄道路線を画定します。路線は始発駅から終着駅を経て再び始発駅を戻るために円を描くように繋ぐ必要があります。路線を設定する前に駅と線路を敷設してください。路線は貨物駅には停車できませんが、通過はできます。	
4842	TRANSPORT_LINE_PATTERN	Tram	0	Tram Line {0}	路面電車路線 {0}	
4843	TRANSPORT_LINE_PATTERN	Ferry	0	Ferry Line {0}	フェリー路線 {0}	
4844	TRANSPORT_LINE_PATTERN	Blimp	0	Blimp Line {0}	飛行船路線 {0}	
4845	TRANSPORT_LINE_PATTERN	Monorail	0	Monorail Line {0}	モノレール路線 {0}	
4846	TRANSPORT_LINE_PATTERN	Sightseeing Bus	0	Sightseeing Bus Line {0}	観光バス路線 {0}	1.10.0-f3 にて追加
4847	TRANSPORT_LINE_PATTERN	Pedestrian	0	Walking Tour {0}	徒歩ツアー路線 {0}	1.10.0-f3 にて追加
4848	TRANSPORT_LINE_PATTERN	Bus	0	Bus Line {0}	バス路線 {0}	
4849	TRANSPORT_LINE_PATTERN	Metro	0	Metro Line {0}	地下鉄路線 {0}	
4850	TRANSPORT_LINE_PATTERN	Train	0	Train Line {0}	鉄道路線 {0}	
4851	TRANSPORT_LINE	Tram	0	Tram	路面電車	
4852	TRANSPORT_LINE	Ferry	0	Ferry	フェリー	
4853	TRANSPORT_LINE	Blimp	0	Blimp	飛行船	
4854	TRANSPORT_LINE	Monorail	0	Monorail	モノレール	
4855	TRANSPORT_LINE	Airplane	0	Blimp	飛行船	
4856	TRANSPORT_LINE	Pedestrian	0	Walking Tour	徒歩ツアー	1.10.0-f3 にて追加
4857	TRANSPORT_LINE	Sightseeing Bus	0	Sightseeing Bus	観光バス	1.10.0-f3 にて追加
4858	TRANSPORT_LINE	Bus	0	Bus	バス	
4859	TRANSPORT_LINE	Metro	0	Metro	地下鉄	
4860	TRANSPORT_LINE	Train	0	Train	鉄道	
4861	TRANSPORT_LINE	Ship	0	Ship	船舶	
4862	TRANSPORT_LINE	Plane	0	Plane	飛行機	
4863	AIINFO_TRAMDEPOT_TRAMCOUNT		0	Trams in use: {0}	運用中の路面電車数: {0}	
4864	VEHICLE_STATUS_TRAM_STOPPED		0	Boarding	搭乗中	
4865	VEHICLE_STATUS_TRAM_ROUTE		0	En route	走行中	
4866	VEHICLE_STATUS_TRAM_RETURN		0	Returning to depot	車庫へ戻っています	
4867	INFO_PUBLICTRANSPORT_TRAM		0	Tram	路面電車	
4868	INFOVIEWS	TerrainHeight	0	Terrain Heights	等高線	
4869	INFOVIEWS	Heating	0	Heating	暖房	
4870	INFOVIEWS	Maintenance	0	Road maintenance	道路維持	
4871	INFOVIEWS	Snow	0	Snow	雪	
4872	INFOVIEWS	EscapeRoutes	0	Escape Routes	避難経路	
4873	INFOVIEWS	Radio	0	Radio Coverage	ラジオ受信区域	
4874	INFOVIEWS	Destruction	0	Destruction	破壊	
4875	INFOVIEWS	DisasterDetection	0	Disaster Detection	早期警報	
4876	INFOVIEWS	TrafficRoutes	0	Traffic Routes	交通経路	
4877	INFOVIEWS	Tours	0	Tours	ツアー	1.10.0-f3 にて追加
4878	INFOVIEWS	ParkMaintenance	0	Park Maintenance	パーク保守	1.10.0-f3 にて追加
4879	INFOVIEWS	Tourism	0	Tourism	観光	1.10.0-f3 にて追加
4880	INFOVIEWS	Electricity	0	Electricity	電力	
4881	INFOVIEWS	Water	0	Water	水	
4882	INFOVIEWS	Crime	0	Crime	犯罪	
4883	INFOVIEWS	Health	0	Health	健康度	
4884	INFOVIEWS	Happiness	0	Citizen Happiness	市民の幸福度	
4885	INFOVIEWS	Population	0	Population	人口	
4886	INFOVIEWS	NoisePollution	0	Noise Pollution	騒音度	
4887	INFOVIEWS	PublicTransport	0	Transport	交通機関	
4888	INFOVIEWS	Pollution	0	Pollution	汚染度	
4889	INFOVIEWS	Resources	0	Natural Resources	天然資源	
4890	INFOVIEWS	LandValue	0	Land Value	地価	
4891	INFOVIEWS	Districts	0	Districts	地区	
4892	INFOVIEWS	OutsideConnections	0	Outside Connections	外部からの接続	
4893	INFOVIEWS	TrafficCongestion	0	Traffic	交通量	
4894	INFOVIEWS	WindSpeed	0	Wind	風速	
4895	INFOVIEWS	Garbage	0	Garbage	ゴミ	
4896	INFOVIEWS	Education	0	Education	教育	
4897	INFOVIEWS	FireSafety	0	Fire Safety	火災危険度	
4898	INFOVIEWS	Level	0	Levels	レベル	
4899	INFOVIEWS	Age	0	Citizen Age	市民の年齢層	
4900	INFOVIEWS	Entertainment	0	Leisure	レジャー施設	
4901	AIINFO_HEATING_PRODUCTION		0	Heating Output: {0} MW	暖房熱供給量: {0} MW	
4902	AIINFO_HEATING_PRODUCTION_RANGE		0	Heating Output: {0} - {1} MW	暖房熱供給量: {0} - {1} MW	
4903	TOOL_ERROR	CannotCrossTrack	0	Tram track cannot cross train track!	路面電車の軌道は線路と交差できません！	
4904	TOOL_ERROR	PathNotFound	0	Cannot find path!	経路が見つかりません！	
4905	TOOL_ERROR	ShoreNotFound	0	Shoreline required!	海岸線が必要です！	
4906	TOOL_ERROR	Collapsed	0	Building has collapsed!	建物が破壊されました！	
4907	TOOL_ERROR	ObjectOnFire	0	Target is on fire!	火が点いています！	
4908	TOOL_ERROR	Cooldown	0	Cooldown {0}%	発動準備: {0}%	
4909	TOOL_ERROR	ParkAreaRequired	0	Not in park area!	パークの敷地外です！	1.10.0-f3 にて追加
4910	TOOL_ERROR	LineTooLong	0	Line is too long!	路線が長すぎます！	1.10.0-f3 にて追加
4911	TOOL_ERROR	ParkOrRoadRequired	0	Building must be placed inside a park area or roadside!	パーク内か、道路の隣に建てる必要があります！	1.10.0-f3 にて追加
4912	TOOL_ERROR	MainGateRequired	0	Area must have a main gate!	メインゲートが必要です！	1.10.0-f3 にて追加
4913	TOOL_ERROR	MainGateExists	0	Area already has a main gate!	メインゲートは二つ以上建設できません！	1.10.0-f3 にて追加
4914	TOOL_ERROR	NotEnoughDirt	0	Not enough soil!	土砂が足りません！	
4915	TOOL_ERROR	TooMuchDirt	0	Too much soil!	土砂が多すぎます！	
4916	TOOL_ERROR	CanalTooClose	0	Too close to another canal!	他の水路に近過ぎます！	
4917	TOOL_ERROR	ObjectCollision	0	Space already occupied!	この場所は既に占有されています！	
4918	TOOL_ERROR	OutOfArea	0	Out of city limits!	都市の境界外です！	
4919	TOOL_ERROR	NotEnoughMoney	0	Not enough money!	資金が足りません！	
4920	TOOL_ERROR	InvalidShape	0	Invalid shape!	形状が無効です！	
4921	TOOL_ERROR	TooShort	0	Distance too short!	距離が短すぎます！	
4922	TOOL_ERROR	SlopeTooSteep	0	Slope too steep!	傾斜が急すぎます！	
4923	TOOL_ERROR	WaterNotFound	0	Water required!	水が必要です！	
4924	TOOL_ERROR	HeightTooHigh	0	Height too high!	高すぎます！	
4925	TOOL_ERROR	CannotConnect	0	Cannot connect to route!	ルートに接続できません！	
4926	TOOL_ERROR	CannotBuildOnWater	0	Cannot build on water!	水の上には建設できません！	
4927	TOOL_ERROR	GridNotFound	0	Building must be placed roadside!	道路わきに建設してください！	
4928	TOOL_ERROR	CannotUpgrade	0	Cannot upgrade to this type!	これにはアップグレードできません！	
4929	TOOL_ERROR	AlreadyExists	0	Building already exists!	既に存在しています！	
4930	TOOL_ERROR	TooManyConnections	0	Cannot create more outside connections!	これ以上外部接続を増やせません！	
4931	TOOL_ERROR	BuildingInFire	0	Building is on fire!	建物が燃えています！	
4932	TOOL_ERROR	NotEmpty	0	Building is not empty!	建物はまだ空ではありません！	
4933	TOOL_ERROR	BurnedDown	0	Building has burned down!	建物が焼け落ちました！	
4934	TOOL_ERROR	OutOfEditingArea	0	Out of editing area!	編集可能域外です！	
4935	TOOL_ERROR	TooManyObjects	0	Cannot create any more objects of this type!	これ以上このタイプのオブジェクトを作成できません！	
4936	OPTIONS_ENABLE_WEATHER		0	Use dynamic weather	天候の変化	
4937	CANAL_OPTION_UPGRADE		0	Upgrade Canal	水路をアップグレード	
4938	FLOODWALL_OPTION_CURVED		0	Curved Flood Wall	カーブした堤防	
4939	FLOODWALL_OPTION_STRAIGHT		0	Straight Flood Wall	まっすぐな堤防	
4940	FLOODWALL_OPTION_FREEFORM		0	Free-form Flood Wall	フリーフォームの堤防	
4941	QUAY_OPTION_CURVED		0	Curved Quay	カーブした岸壁	
4942	QUAY_OPTION_STRAIGHT		0	Straight Quay	まっすぐな岸壁	
4943	QUAY_OPTION_FREEFORM		0	Free-form Quay	フリーフォームの岸壁	
4944	PIPE_OPTION_UPGRADE		0	Upgrade Pipes	水道管のアップグレード	
4945	PIPE_OPTION_STRAIGHT		0	Straight Pipes	まっすぐな水道管	
4946	OPTIONS_UNITGROUP		0	Units Settings	単位の設定	
4947	OPTIONS_TEMP_F		0	Fahrenheit (°F)	華氏(°F)	
4948	OPTIONS_TEMP_C		0	Celsius (°C)	摂氏 (°C)	
4949	OPTIONS_TEMPERATUREUNIT		0	Temperature Units	気温の単位	
4950	MAIN_TEMPERATURE		0	The lower the temperature, the more electricity or heating the city requires.	温度がより低いほど、都市はより多くの電気または暖房を必要とします。	
4951	CHIRPER_SELECTIMAGE		0	Select a Chirper look:	チャーパーの見た目を選択:	
4952	STYLES_EUROPEAN_NORMAL		0	European / Vanilla	ヨーロッパ風 / 通常	
4953	STYLES_NORMAL		0	Vanilla	通常	
4954	DLCPANEL_TITLE		0	DLCs	DLC	
4955	DLCPANEL_OWNED		0	Installed	インストール済	
4956	DLCPANEL_AVAILABLE		0	Available to purchase	購入可能	
4957	DLCPANEL_DELUXEEDITION		0	Deluxe Edition	デラックスエディション	
4958	DLCPANEL_DELUXEEDITIONUP		0	Deluxe Edition Upgrade	デラックスエディションにアップグレード	
4959	DLCPANEL_AFTERDARK		0	After Dark DLC	DLC「After Dark」	
4960	DLCPANEL_WINTERWONDERLAND		0	Snowfall DLC	DLC「Snowfall」	
4961	INFO_HEATING_TITLE		0	Heating	暖房	
4962	INFO_HEATING_AVAILABILITY		0	Heating Availability	平均暖房普及率	
4963	INFO_HEATING_CONSUMPTION		0	Heating consumption: {0:N0} MW	暖房使用量: {0:N0} MW	
4964	INFO_HEATING_PRODUCTION		0	Heating production: {0:N0} MW	暖房供給量: {0:N0} MW	
4965	INFO_HEATING_HEATED		0	Heated	暖房供給済	
4966	INFO_HEATING_UNHEATED		0	Unheated	暖房非供給	
4967	INFO_HEATING_FACILITIES		0	Heating Facilities	暖房設備	
4968	INFO_MAINTENANCE_TITLE		0	Road Maintenance	道路管理	
4969	INFO_MAINTENANCE_COVERAGE		0	Coverage	効率	
4970	INFO_MAINTENANCE_CONDITION		0	Condition	路面状況	
4971	INFO_MAINTENANCE_BUILDINGS		0	Depots	管理事務所	
4972	INFO_SNOW_TITLE		0	Snow on Roads	路面の雪	
4973	INFO_SNOW_COVERAGE		0	Coverage	効率	
4974	INFO_SNOW_CONDITION		0	Condition	積雪	
4975	INFO_SNOW_BUILDINGS		0	Dumps	雪寄せ場	
4976	INFO_CONDITION_GOOD		0	Good	良好	
4977	INFO_CONDITION_POOR		0	Poor	貧弱	
4978	HOUSE_INFO_PANEL_HEATING1		0	Heated with electricity	電力による暖房	
4979	HOUSE_INFO_PANEL_HEATING2		0	Heated with heating service	暖房サービスによる暖房	
4980	WORKSHOP_MAPTHEMES		0	Get more map themes on	マップテーマの取得:	
4981	CONTENTMANAGER_MAPTHEMES		0	MAP THEMES	マップテーマ	
4982	CONTENT_SF_REQUIRED		0	Snowfall DLC required	Snowfall DLCが必要	
4983	CONTENT_SF_BUY		0	Buy Snowfall on Steam	SteamでSnowfallを購入	
4984	CONFIRM_MAPTHEME_MISSING	Title	0	CONFIRM	確認	
4985	CONFIRM_MAPTHEME_MISSING	Message	0	Warning: The custom map theme used by this map or save is missing. A default map theme will be used instead. Do you wish to proceed?	警告：このマップで使用されるカスタムマップのテーマがこのマップで使用されていないか、またはセーブデータにありません。デフォルトのマップのテーマが代わりに使用されます。続行しますか？	
4986	LOADMAP_THEMEOVERRIDE		0	Force map theme:	代わりに使用するマップテーマ:	
4987	LOADMAP_THEMEOVERRIDE_TOOLTIP		0	Select a map theme to use instead of the default. Note that saving will make the change permanent!	デフォルトの代わりに使用するマップテーマを選んでください。セーブするとテーマは変更できません！	
4988	NEWMAP_UNPUBLISHED_THEME	Title	0	UNPUBLISHED MAP THEME	未公開のマップテーマ	
4989	NEWMAP_UNPUBLISHED_THEME	Message	0	Warning: You are about to create a map based on an unpublished map theme. If this map is shared in Steam Workshop, it will use a default map theme instead. To share a map with a custom map theme, first publish and subscribe to your theme. Do you want to continue anyway?	警告：あなたは未公開のマップのテーマでマップを作成しようとしています。このマップは、ワークショップに共有されている場合、代わりにデフォルトのマップのテーマを使用します。カスタムテーマを含むマップを公開する場合、まずテーマを公開してサブスクライブしてください。継続しますか？	
4990	SHAREMAP_UNPUBLISHED_THEME	Title	0	UNPUBLISHED MAP THEME	未公開のマップテーマ	
4991	SHAREMAP_UNPUBLISHED_THEME	Message	0	Warning: You are about to share a map based on an unpublished map theme. This map will use a default map theme instead. To share a map with a custom map theme, first publish and subscribe to your theme. Do you want to continue anyway?	警告：あなたは未公開のマップのテーマでマップを作成しようとしています。このマップは、代わりにデフォルトのマップのテーマを使用します。カスタムテーマを含むマップを公開する場合、まずテーマを公開してサブスクライブしてください。継続しますか？	
4992	THEME_NAME	Winter	0	Winter	冬	
4993	THEME_NAME	Europe	0	European	ヨーロッパ風	
4994	THEME_NAME	Sunny	0	Temperate	温帯	
4995	THEME_NAME	North	0	Boreal	亜寒帯	
4996	THEME_NAME	Tropical	0	Tropical	亜熱帯	
4997	LINE_DELETE		0	Delete Line	路線を削除	
4998	UNLOCK_PIPES		0	New Pipes	新規水道管	
4999	UNLOCK_CANALS		0	New Canals	新規水路	
5000	ASSETEDITOR_TOGGLE_SNOW		0	Toggle snow	降雪の切り替え	
5001	INFO_CONDITION_NORMAL		0	Normal	ノーマル	
5002	INFO_CONDITION_BOOSTED		0	Boosted	強化状態	5/26変更　Park Maintenanceと共通のため
5003	MAPTHEME_NONE		0	None	通常	
5004	NEWGAME_BASETHEME		0	Base theme: {0}	基本テーマ: {0}	
5005	LOADGAME_BASETHEME		0	Base theme	基本テーマ	
5006	LOADMAP_BASETHEME		0	Base theme	基本テーマ	
5007	MAPTHEME_CUSTOM		0	Custom map theme:	カスタムマップテーマ:	
5008	OPTIONS_KM_THEMEEDITOR		0	Theme Editor	テーマエディタ	
5009	KEYMAPPING	themeEditorSimulationPause	0	Pause Simulation	シミュレーションの一時停止／再生	
5010	KEYMAPPING	themeEditorSimulationSpeed1	0	Normal Simulation Speed	通常のシミュレーション速度	
5011	KEYMAPPING	themeEditorSimulationSpeed2	0	Fast Simulation Speed	速いシミュレーション速度	
5012	KEYMAPPING	themeEditorSimulationSpeed3	0	Super Fast Simulation Speed	さらに速いシミュレーション速度	
5013	KEYMAPPING	themeEditorTerrainProperties	0	Terrain Properties	地形のプロパティ	
5014	KEYMAPPING	themeEditorWaterProperties	0	Water Properties	水場のプロパティ	
5015	KEYMAPPING	themeEditorAtmosphereProperties	0	Atmosphere Properties	空のプロパティ	
5016	KEYMAPPING	themeEditorStructuresProperties	0	Structures Properties	建造物のプロパティ	
5017	KEYMAPPING	themeEditorWorldProperties	0	World Properties	ワールドのプロパティ	
5018	KEYMAPPING	themeEditorSettings	0	Theme Settings	テーマ設定	
5019	KEYMAPPING	inGameShortcutInfoHeating	0	Heating Info View	暖房設備の情報を見る	
5020	KEYMAPPING	inGameShortcutInfoMaintenance	0	Road Maintenance Info View	道路管理の情報を見る	
5021	KEYMAPPING	inGameShortcutInfoSnow	0	Snow Info View	積雪の情報を見る	
5022	KEYMAPPING	decorationPropsBillboards	0	Select Billboards Props	看板の選択	
5023	KEYMAPPING	decorationPropsSpecialBillboards	0	Select Special Billboards Props	特殊な看板の選択	
5024	KEYMAPPING	decorationPropsIndustrial	0	Select Industrial Props	産業のプロップを選択	
5025	KEYMAPPING	decorationPropsParks	0	Select Park Props	公園のプロップを選択	
5026	KEYMAPPING	decorationPropsCommon	0	Select Common Props	共通のプロップを選択	
5027	KEYMAPPING	decorationPropsResidential	0	Select Residential Props	住宅のプロップを選択	
5028	KEYMAPPING	decorationPropsMarkers	0	Select Markers	マーカーを選択	
5029	KEYMAPPING	decorationSettings	0	Select Asset Settings	アセットの設定を選択	
5030	KEYMAPPING	mapEditorSettings	0	Select Map Settings	マップの設定を選択	
5031	KEYMAPPING	inGameShortcutRoadsSmallGroup	0	Select Small Roads	小さい道路を選択	
5032	KEYMAPPING	inGameShortcutRoadsMediumGroup	0	Select Medium Roads	中くらいの道路を選択	
5033	KEYMAPPING	inGameShortcutRoadsLargeGroup	0	Select Large Roads	大きな道路を選択	
5034	KEYMAPPING	inGameShortcutRoadsHighwayGroup	0	Select Highways	高速道路を選択	
5035	KEYMAPPING	inGameShortcutRoadsIntersectionGroup	0	Select Intersections	インターチェンジを選択	
5036	KEYMAPPING	inGameShortcutRoadsMaintenanceGroup	0	Select Road Maintenance	道路管理を選択	
5037	KEYMAPPING	inGameShortcutPublicTransportBusGroup	0	Select Bus Public Transport	公共交通機関「バス」を選択	
5038	KEYMAPPING	inGameShortcutPublicTransportTramGroup	0	Select Tram Public Transport	公共交通機関「路面電車」を選択	
5039	KEYMAPPING	inGameShortcutPublicTransportMetroGroup	0	Select Metro Public Transport	公共交通機関「地下鉄」を選択	
5040	KEYMAPPING	inGameShortcutPublicTransportTrainGroup	0	Select Train Public Transport	公共交通機関「鉄道」を選択	
5041	KEYMAPPING	inGameShortcutPublicTransportShipGroup	0	Select Ship Public Transport	公共交通機関「旅客船」を選択	
5042	KEYMAPPING	inGameShortcutPublicTransportPlaneGroup	0	Select Plane Public Transport	公共交通機関「飛行機」を選択	
5043	KEYMAPPING	inGameShortcutPublicTransportTaxiGroup	0	Select Taxi Public Transport	公共交通機関「タクシー」を選択	
5044	KEYMAPPING	inGameShortcutDistrictSpecializationPaintGroup	0	Select Districts Painting Tools	地区の塗りつぶしを選択	
5045	KEYMAPPING	inGameShortcutDistrictSpecializationIndustrialGroup	0	Select Industrial Specializations	産業特化を選択	
5046	KEYMAPPING	inGameShortcutDistrictSpecializationCommercialGroup	0	Select Commercial Specializations	商業特化を選択	
5047	KEYMAPPING	inGameShortcutWaterServicesGroup	0	Select Water Services	上下水道を選択	
5048	KEYMAPPING	inGameShortcutWaterHeatingGroup	0	Select Heating	暖房設備を選択	
5049	KEYMAPPING	inGameShortcutBeautificationParksnPlazasGroup	0	Select Parks & Plazas	公園と広場を選択	
5050	KEYMAPPING	inGameShortcutBeautificationExpansion1Group	0	Select Tourism & Leisure	観光とレジャーを選択	
5051	KEYMAPPING	inGameShortcutBeautificationPathsGroup	0	Select Paths	小道を選択	
5052	KEYMAPPING	inGameShortcutBeautificationPropsGroup	0	Select Props	プロップを選択	
5053	KEYMAPPING	inGameShortcutMonumentLandmarksGroup	0	Select Landmarks	ランドマークを選択	
5054	KEYMAPPING	inGameShortcutMonumentExpansion1Group	0	Select Tourism & Leisure Unique Buildings	観光とレジャーのユニーク施設を選択	
5055	KEYMAPPING	inGameShortcutMonumentCategory1Group	0	Select Level 1 Unique Buildings	レベル1のユニーク施設を選択	
5056	KEYMAPPING	inGameShortcutMonumentCategory2Group	0	Select Level 2 Unique Buildings	レベル2のユニーク施設を選択	
5057	KEYMAPPING	inGameShortcutMonumentCategory3Group	0	Select Level 3 Unique Buildings	レベル3のユニーク施設を選択	
5058	KEYMAPPING	inGameShortcutMonumentCategory4Group	0	Select Level 4 Unique Buildings	レベル4のユニーク施設を選択	
5059	KEYMAPPING	inGameShortcutMonumentCategory5Group	0	Select Level 5 Unique Buildings	レベル5のユニーク施設を選択	
5060	KEYMAPPING	inGameShortcutMonumentCategory6Group	0	Select Level 6 Unique Buildings	レベル6のユニーク施設を選択	
5061	KEYMAPPING	decorationPropsBillboardsLogoGroup	0	Select Logos	ロゴを選択	
5062	KEYMAPPING	decorationPropsBillboardsSmallBillboardGroup	0	Select Small Billboards	小さな看板の選択	
5063	KEYMAPPING	decorationPropsBillboardsMediumBillboardGroup	0	Select Medium Billboards	中くらいの看板の選択	
5064	KEYMAPPING	decorationPropsBillboardsLargeBillboardGroup	0	Select Large Billboards	大きな看板の選択	
5065	KEYMAPPING	decorationPropsBillboardsRandomLogoGroup	0	Select Random Logos	ランダムなロゴの選択	
5066	KEYMAPPING	decorationPropsSpecialBillboardsRandomSmallBillboardGroup	0	Select Random Small Billboards	ランダムな小さな看板の選択	
5067	KEYMAPPING	decorationPropsSpecialBillboardsRandomMediumBillboardGroup	0	Select Random Medium Billboards	ランダムな中くらいの看板の選択	
5068	KEYMAPPING	decorationPropsSpecialBillboardsRandomLargeBillboardGroup	0	Select Random Large Billboards	ランダムな大きな看板の選択	
5069	KEYMAPPING	decorationPropsSpecialBillboards3DBillboardGroup	0	Select 3D Billboards	3D看板の選択	
5070	KEYMAPPING	decorationPropsSpecialBillboardsAnimatedBillboardGroup	0	Select Animated Billboards	アニメーション看板の選択	
5071	KEYMAPPING	decorationPropsIndustrialContainersGroup	0	Select Containers Props	コンテナのプロップを選択	
5072	KEYMAPPING	decorationPropsIndustrialConstructionMaterialsGroup	0	Select Construction Materials Props	建築資材のプロップを選択	
5073	KEYMAPPING	decorationPropsIndustrialStructuresGroup	0	Select Structures Props	建造物のプロップを選択	
5074	KEYMAPPING	decorationPropsParksPlaygroundsGroup	0	Select Playgrounds Props	遊び場のプロップを選択	
5075	KEYMAPPING	decorationPropsParksFlowersAndPlantsGroup	0	Select Flowers & Plants Props	花と植物のプロップを選択	
5076	KEYMAPPING	decorationPropsParksParkEquipmentGroup	0	Select Park Equipment Props	公園設備のプロップを選択	
5077	KEYMAPPING	decorationPropsParksFountainsGroup	0	Select Fountains Props	噴水のプロップを選択	
5078	KEYMAPPING	decorationPropsCommonAccessoriesGroup	0	Select Accessories Props	装飾のプロップを選択	
5079	KEYMAPPING	decorationPropsCommonGarbageGroup	0	Select Garbage Props	ゴミのプロップを選択	
5080	KEYMAPPING	decorationPropsCommonCommunicationsGroup	0	Select Communications Props	通信のプロップを選択	
5081	KEYMAPPING	decorationPropsCommonStreetsGroup	0	Select Street Props	市街のプロップを選択	
5082	KEYMAPPING	decorationPropsCommonLightsGroup	0	Select Light Props	照明のプロップを選択	
5083	KEYMAPPING	decorationPropsResidentialHomeYardGroup	0	Select Home Yard Props	住宅の庭のプロップを選択	
5084	KEYMAPPING	decorationPropsResidentialGroundTilesGroup	0	Select Ground Tiles Props	地面のプロップを選択	
5085	KEYMAPPING	decorationPropsResidentialRooftopAccessGroup	0	Select Rooftop Accesses Props	屋上用の装飾のプロップを選択	
5086	KEYMAPPING	decorationPropsResidentialRandomRooftopAccessGroup	0	Select Random Rooftop Accesses Props	ランダムな屋上用の装飾のプロップを選択	
5087	KEYMAPPING	decorationRoadsSmallGroup	0	Select Small Roads	小さい道路を選択	
5088	KEYMAPPING	decorationRoadsMediumGroup	0	Select Medium Roads	中くらいの道路を選択	
5089	KEYMAPPING	decorationRoadsLargeGroup	0	Select Large Roads	大きな道路を選択	
5090	KEYMAPPING	decorationRoadsHighwayGroup	0	Select Highways	高速道路を選択	
5091	KEYMAPPING	decorationPublicTransportTramGroup	0	Select Tram Tracks	路面電車専用軌道を選択	
5092	KEYMAPPING	decorationPublicTransportTrainGroup	0	Select Train Tracks	線路を選択	
5093	KEYMAPPING	decorationRoadsIntersectionGroup	0	Select Intersections	交差点を選択	
5094	KEYMAPPING	decorationBeautificationPathsGroup	0	Select Paths	歩道を選択	
5095	KEYMAPPING	decorationBeautificationPropsGroup	0	Select Trees	木を選択	
5096	KEYMAPPING	scenarioEditorTerrainTool	0	Terrain Tool	地形操作ツール	
5097	KEYMAPPING	scenarioEditorPlaceDisasters	0	Place Disasters	災害を配置	
5098	KEYMAPPING	scenarioEditorTriggerPanel	0	Trigger Panel	トリガーパネル	
5099	KEYMAPPING	scenarioEditorSettings	0	Scenario Settings	シナリオ設定	
5100	KEYMAPPING	scenarioEditorBulldozer	0	Bulldozer	ブルドーザー	
5101	KEYMAPPING	inGameShortcutLandscapingDisastersGroup	0	Select Landscaping Disasters	「災害を起こす」を選択	
5102	KEYMAPPING	inGameShortcutInfoEscapeRoutes	0	Escape Routes Info View	避難経路情報を見る	
5103	KEYMAPPING	inGameShortcutInfoRadio	0	Radio Info View	ラジオの受信区域情報を見る	
5104	KEYMAPPING	inGameShortcutInfoDestruction	0	Destruction Info View	破壊された建物の情報を見る	
5105	KEYMAPPING	inGameShortcutInfoDisasterDetection	0	Disaster Detection Info View	早期災害警報を見る	
5106	KEYMAPPING	themeEditorDisasterProperties	0	Disaster Properties	災害のプロパティ	
5107	KEYMAPPING	inGameShortcutSnapToAngle	0	Toggle Snapping to Angle	角度にスナップする	
5108	KEYMAPPING	inGameShortcutSnapToLength	0	Toggle Snapping to Length	長さにスナップする	
5109	KEYMAPPING	inGameShortcutSnapToGrid	0	Toggle Snapping to Grid	グリッドにスナップする	
5110	KEYMAPPING	inGameShortcutSnapToHelperLines	0	Toggle Snapping to Road Guidelines	ガイドラインにスナップする	
5111	KEYMAPPING	inGameShortcutSnapToAll	0	Toggle Snapping to All	すべてにスナップする	
5112	KEYMAPPING	inGameShortcutBulldozerUnderground	0	Toggle Underground Bulldozing	地下撤去モード	
5113	KEYMAPPING	mapEditorShortcutBulldozerUnderground	0	Toggle Underground Bulldozing	地下撤去モード	
5114	KEYMAPPING	decorationShortcutBulldozerUnderground	0	Toggle Underground Bulldozing	地下撤去モード	
5115	KEYMAPPING	scenarioEditorBulldozerUnderground	0	Toggle Underground Bulldozing	地下撤去モード	
5116	KEYMAPPING	inGameShortcutInfoTrafficRoutes	0	Traffic Routes Info View	交通経路情報画面	
5117	KEYMAPPING	inGameShortcutPublicTransportMonorailGroup	0	Select Monorail Public Transport	モノレールを選択	
5118	KEYMAPPING	inGameShortcutPublicTransportCableCarGroup	0	Select Cable Car Public Transport	ロープウェイを選択	
5119	KEYMAPPING	inGameShortcutPublicTransportToursGroup	0	Select Public Transport Tours	公共交通での観光ツアーを選択	1.10.0-f3 にて追加
5120	KEYMAPPING	inGameShortcutBeautificationCityParkGroup	0	Select City Park Buildings	パーク用の建物を選択	1.10.0-f3 にて追加
