name	key	ref_name	ref_key	index	value	translation
139		CHIRP_RANDOM		41	See-through plastic jackets are in fashion. No one knows why. #fashion	
139		CHIRP_RANDOM		42	Toads with hypnotic abilities the most popular pet of th- ALL GLORY TO THE HYPNOTOAD. #hypnotoad	
139		CHIRP_RANDOM		43	Levitating cats the new trending topic on the internet. #cats	
139		CHIRP_RANDOM		44	The new cleaning robot from @OCP is great. It does the dishes and laundry and vacuums. #robohelp	
139		CHIRP_RANDOM		45	@british_lord I'm really excited about the journey. Privately funded spacecraft leaves Earth for Moon. #inspace	
139		CHIRP_RANDOM		46	@scientists Solar eclipse this summer in the North Pole. #naturalwonder	
139		CHIRP_RANDOM		47	@catwalk: Silver was the new black, now orange is the new black. #orangeisblack	
139		CHIRP_RANDOM		48	@loshermanosumbrellas It melts in the rain! Fully bio-degradable umbrella in stores! #hacks	
139		CHIRP_RANDOM		49	@starry_eyes implants offer a wide range of colors and patterns – would you like snake eyes or purple glitter? #beauty	
139		CHIRP_RANDOM		50	@veridian_dynamics Hit a wall few times, otherwise it looks and feels great! Rocket packs tested in controlled environment. #rocketeer	
139		CHIRP_RANDOM		51	@project_lazarus What happened to you guys? International conglomerate stops funding project Lazarus. #livingdead	
140		NAME_MALE_FIRST		0	Cedric	
140		NAME_MALE_FIRST		1	Albert	
140		NAME_MALE_FIRST		2	Charles	
140		NAME_MALE_FIRST		3	Dexter	
140		NAME_MALE_FIRST		4	Earl	
140		NAME_MALE_FIRST		5	Edward	
140		NAME_MALE_FIRST		6	Howard	
140		NAME_MALE_FIRST		7	James	
140		NAME_MALE_FIRST		8	Jeremy	
140		NAME_MALE_FIRST		9	Layton	
140		NAME_MALE_FIRST		10	Oliver	
140		NAME_MALE_FIRST		11	Pierce	
140		NAME_MALE_FIRST		12	Raymond	
140		NAME_MALE_FIRST		13	Robert	
140		NAME_MALE_FIRST		14	Todd	
140		NAME_MALE_FIRST		15	Travis	
140		NAME_MALE_FIRST		16	Terry	
140		NAME_MALE_FIRST		17	Tony	
140		NAME_MALE_FIRST		18	Sterling	
140		NAME_MALE_FIRST		19	Max	
140		NAME_MALE_FIRST		20	Oscar	
140		NAME_MALE_FIRST		21	Tyler	
140		NAME_MALE_FIRST		22	Walter	
140		NAME_MALE_FIRST		23	William	
140		NAME_MALE_FIRST		24	Winston	
140		NAME_MALE_FIRST		25	Stephen	
140		NAME_MALE_FIRST		26	Thomas	
140		NAME_MALE_FIRST		27	Ashton	
140		NAME_MALE_FIRST		28	Bradley	
140		NAME_MALE_FIRST		29	Aspen	
141		NAME_MALE_LAST		0	{0} Lee	
141		NAME_MALE_LAST		1	{0} Blake	
141		NAME_MALE_LAST		2	{0} Blackwell	
141		NAME_MALE_LAST		3	{0} Crowley	
141		NAME_MALE_LAST		4	{0} Jones	
141		NAME_MALE_LAST		5	{0} Smith	
141		NAME_MALE_LAST		6	{0} Ward	
141		NAME_MALE_LAST		7	{0} Williams	
141		NAME_MALE_LAST		8	{0} Richardson	
141		NAME_MALE_LAST		9	{0} Cook	
141		NAME_MALE_LAST		10	{0} Miller	
141		NAME_MALE_LAST		11	{0} Gray	
141		NAME_MALE_LAST		12	{0} Mason	
141		NAME_MALE_LAST		13	{0} Hunter	
141		NAME_MALE_LAST		14	{0} Walker	
141		NAME_MALE_LAST		15	{0} Evans	
141		NAME_MALE_LAST		16	{0} Brown	
141		NAME_MALE_LAST		17	{0} Thompson	
141		NAME_MALE_LAST		18	{0} Jackson	
141		NAME_MALE_LAST		19	{0} Harvey	
141		NAME_MALE_LAST		20	{0} Morgan	
141		NAME_MALE_LAST		21	{0} Campbell	
141		NAME_MALE_LAST		22	{0} Scott	
141		NAME_MALE_LAST		23	{0} Phillips	
141		NAME_MALE_LAST		24	{0} Parker	
141		NAME_MALE_LAST		25	{0} Murray	
141		NAME_MALE_LAST		26	{0} Dixon	
141		NAME_MALE_LAST		27	{0} Price	
141		NAME_MALE_LAST		28	{0} Holmes	
141		NAME_MALE_LAST		29	{0} Webb	
141		NAME_MALE_LAST		30	{0} Chapman	
141		NAME_MALE_LAST		31	{0} Adams	
141		NAME_MALE_LAST		32	{0} Young	
141		NAME_MALE_LAST		33	{0} Wilson	
141		NAME_MALE_LAST		34	{0} Roberts	
141		NAME_MALE_LAST		35	{0} Greenaway	
141		NAME_MALE_LAST		36	{0} Green	
141		NAME_MALE_LAST		37	{0} Clarke	
141		NAME_MALE_LAST		38	{0} White	
141		NAME_MALE_LAST		39	{0} Wright	
141		NAME_MALE_LAST		40	{0} Davies	
141		NAME_MALE_LAST		41	{0} Reed	
141		NAME_MALE_LAST		42	{0} Alexander	
141		NAME_MALE_LAST		43	{0} Lewis	
141		NAME_MALE_LAST		44	{0} Peters	
141		NAME_MALE_LAST		45	{0} Hancock	
141		NAME_MALE_LAST		46	{0} Finch	
141		NAME_MALE_LAST		47	{0} Smithson	
141		NAME_MALE_LAST		48	{0} Graham	
141		NAME_MALE_LAST		49	{0} Cooper	
141		NAME_MALE_LAST		50	{0} Harris	
142		NAME_FEMALE_FIRST		0	Mary	
142		NAME_FEMALE_FIRST		1	Amanda	
142		NAME_FEMALE_FIRST		2	Emma	
142		NAME_FEMALE_FIRST		3	Kathleen	
142		NAME_FEMALE_FIRST		4	Siobhan	
142		NAME_FEMALE_FIRST		5	Anna	
142		NAME_FEMALE_FIRST		6	Elisabeth	
142		NAME_FEMALE_FIRST		7	Annabel	
142		NAME_FEMALE_FIRST		8	Carol	
142		NAME_FEMALE_FIRST		9	Elisa	
142		NAME_FEMALE_FIRST		10	Faith	
142		NAME_FEMALE_FIRST		11	Holly	
142		NAME_FEMALE_FIRST		12	Heather	
142		NAME_FEMALE_FIRST		13	Julie	
142		NAME_FEMALE_FIRST		14	Katie	
142		NAME_FEMALE_FIRST		15	Nancy	
142		NAME_FEMALE_FIRST		16	Olivia	
142		NAME_FEMALE_FIRST		17	Piper	
142		NAME_FEMALE_FIRST		18	Scarlett	
142		NAME_FEMALE_FIRST		19	Rosemary	
142		NAME_FEMALE_FIRST		20	Sabrina	
142		NAME_FEMALE_FIRST		21	Shirley	
142		NAME_FEMALE_FIRST		22	Taylor	
142		NAME_FEMALE_FIRST		23	Willow	
142		NAME_FEMALE_FIRST		24	Brittany	
142		NAME_FEMALE_FIRST		25	Ashlyn	
142		NAME_FEMALE_FIRST		26	Sophie	
142		NAME_FEMALE_FIRST		27	Stephanie	
142		NAME_FEMALE_FIRST		28	Audrey	
142		NAME_FEMALE_FIRST		29	Ashleigh	
143		NAME_FEMALE_LAST		0	{0} Lee	
143		NAME_FEMALE_LAST		1	{0} Blake	
143		NAME_FEMALE_LAST		2	{0} Blackwell	
143		NAME_FEMALE_LAST		3	{0} Crowley	
143		NAME_FEMALE_LAST		4	{0} Jones	
143		NAME_FEMALE_LAST		5	{0} Smith	
143		NAME_FEMALE_LAST		6	{0} Ward	
143		NAME_FEMALE_LAST		7	{0} Williams	
143		NAME_FEMALE_LAST		8	{0} Richardson	
143		NAME_FEMALE_LAST		9	{0} Cook	
143		NAME_FEMALE_LAST		10	{0} Miller	
143		NAME_FEMALE_LAST		11	{0} Gray	
143		NAME_FEMALE_LAST		12	{0} Mason	
143		NAME_FEMALE_LAST		13	{0} Hunter	
143		NAME_FEMALE_LAST		14	{0} Walker	
143		NAME_FEMALE_LAST		15	{0} Evans	
143		NAME_FEMALE_LAST		16	{0} Brown	
143		NAME_FEMALE_LAST		17	{0} Thompson	
143		NAME_FEMALE_LAST		18	{0} Jackson	
143		NAME_FEMALE_LAST		19	{0} Harvey	
143		NAME_FEMALE_LAST		20	{0} Morgan	
143		NAME_FEMALE_LAST		21	{0} Campbell	
143		NAME_FEMALE_LAST		22	{0} Scott	
143		NAME_FEMALE_LAST		23	{0} Phillips	
143		NAME_FEMALE_LAST		24	{0} Parker	
143		NAME_FEMALE_LAST		25	{0} Murray	
143		NAME_FEMALE_LAST		26	{0} Dixon	
143		NAME_FEMALE_LAST		27	{0} Price	
143		NAME_FEMALE_LAST		28	{0} Holmes	
143		NAME_FEMALE_LAST		29	{0} Webb	
143		NAME_FEMALE_LAST		30	{0} Chapman	
143		NAME_FEMALE_LAST		31	{0} Adams	
143		NAME_FEMALE_LAST		32	{0} Young	
143		NAME_FEMALE_LAST		33	{0} Wilson	
143		NAME_FEMALE_LAST		34	{0} Roberts	
143		NAME_FEMALE_LAST		35	{0} Greenaway	
143		NAME_FEMALE_LAST		36	{0} Green	
143		NAME_FEMALE_LAST		37	{0} Clarke	
143		NAME_FEMALE_LAST		38	{0} White	
143		NAME_FEMALE_LAST		39	{0} Wright	
143		NAME_FEMALE_LAST		40	{0} Davies	
143		NAME_FEMALE_LAST		41	{0} Reed	
143		NAME_FEMALE_LAST		42	{0} Alexander	
143		NAME_FEMALE_LAST		43	{0} Lewis	
143		NAME_FEMALE_LAST		44	{0} Peters	
143		NAME_FEMALE_LAST		45	{0} Hancock	
143		NAME_FEMALE_LAST		46	{0} Finch	
143		NAME_FEMALE_LAST		47	{0} Smithson	
143		NAME_FEMALE_LAST		48	{0} Graham	
143		NAME_FEMALE_LAST		49	{0} Cooper	
143		NAME_FEMALE_LAST		50	{0} Harris	
BUDGET_INFO	156	BUDGET_INFO	Beautification	0	If the budget is large, parks and plazas are more well-maintained and create more happiness.	
775	400	BUDGET_INFO	Bus	0	The bigger budget, the more buses are available in the city.	
775	388	BUDGET_INFO	Education	0	Schools and universities with a high budget can teach more students.	
775	743	BUDGET_INFO	Electricity	0	Power production facilities will hire more people and thus produce more electricity with a higher budget.	
775	390	BUDGET_INFO	FireDepartment	0	The number of fire engines available at fire stations and houses is dictated by the budget.	
775	389	BUDGET_INFO	Garbage	0	The more money the garbage facilities have at their disposal, the more vehicles they can send out.	
775	387	BUDGET_INFO	Healthcare	0	Raising the budget for healthcare allows facilities to have more ambulances and hearses.	
775	401	BUDGET_INFO	Metro	0	The number of metro trains available is set by the budget.	
775	404	BUDGET_INFO	Plane	0	The hangar can house more airplanes with higher funding.	
775	391	BUDGET_INFO	Police	0	The number of patrol cars depends on the budget.	
775	403	BUDGET_INFO	Ship	0	Harbors can support more ships with a bigger budget.	
775	402	BUDGET_INFO	Train	0	The number of trains available depends on the budget.	
775	744	BUDGET_INFO	WaterAndSewage	0	Water and sewage work more efficiently with more funding.	
775	392	BUDGET_INFO	Monuments	0	Unique Buildings do better with more funding.	
BAILOUT_TITLE		BAILOUT_TITLE		0	Bankruptcy alert!	
BAILOUT_MESSAGE		BAILOUT_MESSAGE		0	The city is on the brink of bankruptcy! You must cut services by shutting them down or raise taxes to gain more income. You can also take a loan if any are available.\n\nBAILOUT OPTION: If the above measures are not enough, you can take a bailout to save your city. (Note that a bailout disables further achievements!)\n	
BAILOUT_ACCEPT		BAILOUT_ACCEPT		0	Accept	
BAILOUT_REJECT		BAILOUT_REJECT		0	Reject	
BAILOUT_NAME		BAILOUT_NAME		0	BAILOUT	
BAILOUT_CONTENT		BAILOUT_CONTENT		0	Amount: \nPayment plan:\nInterest: \nMonthly cost: \nTotal: \n	
BAILOUT_DETAILS		BAILOUT_DETAILS		0	{0}\n0 month\n0%\n{1}0.00\n{1}0.00\n	
BANKNAME	BankA	BANKNAME	BankA	0	Silver Sunset Bank	
783	BankB	BANKNAME	BankB	0	Global Credit Inc. 	
783	BankC	BANKNAME	BankC	0	Pyramid Capital	
LOAN_AMOUNT		LOAN_AMOUNT		0	Amount	
LOAN_PAYMENTPLAN		LOAN_PAYMENTPLAN		0	Payment Plan	
LOAN_INTEREST		LOAN_INTEREST		0	Interest	
LOAN_WEEKLYCOST		LOAN_WEEKLYCOST		0	Weekly Cost	
LOAN_TOTAL		LOAN_TOTAL		0	Total	
LOAN_PAYMENTLEFT		LOAN_PAYMENTLEFT		0	Payment Left	
LOAN_PAYMENTTIMELEFT		LOAN_PAYMENTTIMELEFT		0	Time Left	
LOAN_PAYMENTFORMAT		LOAN_PAYMENTFORMAT		0	{0} {1}	
LOAN_TAKE		LOAN_TAKE		0	Take	
LOAN_PAY		LOAN_PAY		0	Pay Now	
DATETIME_MONTHS		DATETIME_MONTHS		0	Months	
DATETIME_YEARS		DATETIME_YEARS		0	Years	
DATETIME_MONTH		DATETIME_MONTH		0	Month	
DATETIME_YEAR		DATETIME_YEAR		0	Year	
DATETIME_WEEKS		DATETIME_WEEKS		0	Weeks	
DATETIME_WEEK		DATETIME_WEEK		0	Week	
LOAN_DESC		LOAN_DESC		0	You can only have three loans at once. \nLoans can be repaid instantly with no extra cost to you.\n	
ECONOMY_TITLE		ECONOMY_TITLE		0	Economy	
ECONOMY_TAXES		ECONOMY_TAXES		0	Taxes	
ECONOMY_BUDGET		ECONOMY_BUDGET		0	Budget	
ECONOMY_LOANS		ECONOMY_LOANS		0	Loans	
ECONOMY_INCOME_EXPENSES		ECONOMY_INCOME_EXPENSES		0	Income / Expenses	
ECONOMY_BUS		ECONOMY_BUS		0	Bus	
ECONOMY_METRO		ECONOMY_METRO		0	Metro	
ECONOMY_TRAIN		ECONOMY_TRAIN		0	Train	
ECONOMY_SHIP		ECONOMY_SHIP		0	Ship	
ECONOMY_PLANE		ECONOMY_PLANE		0	Plane	
ECONOMY_LEVEL1		ECONOMY_LEVEL1		0	Level 1	
ECONOMY_LEVEL2		ECONOMY_LEVEL2		0	Level 2	
ECONOMY_LEVEL3		ECONOMY_LEVEL3		0	Level 3	
ECONOMY_LEVEL4		ECONOMY_LEVEL4		0	Level 4	
ECONOMY_LEVEL5		ECONOMY_LEVEL5		0	Level 5	
ECONOMY_FARMING		ECONOMY_FARMING		0	Farming	
ECONOMY_FORESTRY		ECONOMY_FORESTRY		0	Forestry	
ECONOMY_OIL		ECONOMY_OIL		0	Oil	
ECONOMY_ORE		ECONOMY_ORE		0	Ore	
INCOME_TT_RESIDENTIALLOW		INCOME_TT_RESIDENTIALLOW		0	Weekly Residential Low Income	
INCOME_TT_RESIDENTIALHIGH		INCOME_TT_RESIDENTIALHIGH		0	Weekly Residential High Income	
INCOME_TT_RESIDENTIALTOTAL		INCOME_TT_RESIDENTIALTOTAL		0	Weekly Residential Income	
INCOME_TT_COMMERCIALLOW		INCOME_TT_COMMERCIALLOW		0	Weekly Commercial Low Income	
INCOME_TT_COMMERCIALHIGH		INCOME_TT_COMMERCIALHIGH		0	Weekly Commercial High Income	
INCOME_TT_COMMERCIALCITIZEN		INCOME_TT_COMMERCIALCITIZEN		0	Weekly Commercial Income from citizens	
INCOME_TT_COMMERCIALTOURIST		INCOME_TT_COMMERCIALTOURIST		0	Weekly Commercial Income from tourists	
INCOME_TT_COMMERCIALTOTAL		INCOME_TT_COMMERCIALTOTAL		0	Weekly Commercial Income	
INCOME_TT_INDUSTRIAL		INCOME_TT_INDUSTRIAL		0	Weekly Industrial Income	
INCOME_TT_OFFICE		INCOME_TT_OFFICE		0	Weekly Office Income	
INCOME_TT_TOTAL		INCOME_TT_TOTAL		0	Weekly Total Income	
INCOME_TT_PUBLICTRANSPORT		INCOME_TT_PUBLICTRANSPORT		0	Weekly Public Transport Income	
INCOME_RESIDENTIALTOTAL		INCOME_RESIDENTIALTOTAL		0	Total	
INCOME_COMMERCIALTOTAL		INCOME_COMMERCIALTOTAL		0	Total	
INCOME_TOTAL		INCOME_TOTAL		0	INCOME	
INCOME_CITIZEN		INCOME_CITIZEN		0	Citizen	
INCOME_TOURIST		INCOME_TOURIST		0	Tourist	
EXPENSES_TOTAL		EXPENSES_TOTAL		0	TOTAL	
EXPENSES_TITLE		EXPENSES_TITLE		0	EXPENSES	
EXPENSES_TT_TOTAL		EXPENSES_TT_TOTAL		0	Weekly Total Expenses	
EXPENSES_TT_ROADS		EXPENSES_TT_ROADS		0	Weekly Roads Service Expenses	
EXPENSES_TT_ELECTRICITY		EXPENSES_TT_ELECTRICITY		0	Weekly Electricity Service Expenses	
EXPENSES_TT_WATER		EXPENSES_TT_WATER		0	Weekly Water and Sewage Service Expenses	
EXPENSES_TT_GARBAGE		EXPENSES_TT_GARBAGE		0	Weekly Garbage Service Expenses	
EXPENSES_TT_MONUMENTS		EXPENSES_TT_MONUMENTS		0	Weekly Unique Buildings Expenses	
EXPENSES_TT_HEALTHCARE		EXPENSES_TT_HEALTHCARE		0	Weekly Healthcare Expenses	
EXPENSES_TT_EDUCATION		EXPENSES_TT_EDUCATION		0	Weekly Education Expenses	
EXPENSES_TT_POLICE		EXPENSES_TT_POLICE		0	Weekly Police Department Expenses	
EXPENSES_TT_FIRE		EXPENSES_TT_FIRE		0	Weekly Fire Department Expenses	
EXPENSES_TT_PARK		EXPENSES_TT_PARK		0	Weekly Parks and Plazas Expenses	
EXPENSES_TT_PUBLICTRANSPORT		EXPENSES_TT_PUBLICTRANSPORT		0	Weekly Public Transport Expenses	
EXPENSES_TT_LOANS		EXPENSES_TT_LOANS		0	Weekly Loans Expenses	
EXPENSES_TT_POLICIES		EXPENSES_TT_POLICIES		0	Weekly Policies Expenses	
NOTIFICATION_TITLE	389	NOTIFICATION_TITLE	Garbage	0	Garbage has piled up!	
856	743	NOTIFICATION_TITLE	Electricity	0	Not enough electricity!	
856	224	NOTIFICATION_TITLE	Water	0	Not enough water!	
856	Fire	NOTIFICATION_TITLE	Fire	0	Building is on fire!	
856	DirtyWater	NOTIFICATION_TITLE	DirtyWater	0	Citizens are sick!	
856	Pollution	NOTIFICATION_TITLE	Pollution	0	Citizens are sick!	
856	Noise	NOTIFICATION_TITLE	Noise	0	Citizens are sick!	
856	Crime	NOTIFICATION_TITLE	Crime	0	Crime rate is high!	
856	TurnedOff	NOTIFICATION_TITLE	TurnedOff	0	Building is turned off!	
856	ToofewServices	NOTIFICATION_TITLE	ToofewServices	0	Too few services!	
856	LandValueLow	NOTIFICATION_TITLE	LandValueLow	0	Low land value!	
856	ElectricityNotConnected	NOTIFICATION_TITLE	ElectricityNotConnected	0	Power is not connected!	
856	NoFuel	NOTIFICATION_TITLE	NoFuel	0	Not enough fuel!	
856	RoadNotConnected	NOTIFICATION_TITLE	RoadNotConnected	0	Oneway road inaccessible!	
856	WaterNotConnected	NOTIFICATION_TITLE	WaterNotConnected	0	Water pipe not connected!	
856	Sewage	NOTIFICATION_TITLE	Sewage	0	Sewage is backing up!	
856	Death	NOTIFICATION_TITLE	Death	0	A dead person is waiting for transport!	
856	718	NOTIFICATION_TITLE	LandfillFull	0	No more room!	
856	Emptying	NOTIFICATION_TITLE	Emptying	0	Building is emptying!	
856	LineNotConnected	NOTIFICATION_TITLE	LineNotConnected	0	Transport line not connected!	
856	725	NOTIFICATION_TITLE	NoCustomers	0	Not enough customers!	
856	NoResources	NOTIFICATION_TITLE	NoResources	0	Not enough raw materials!	
856	NoGoods	NOTIFICATION_TITLE	NoGoods	0	Not enough goods to sell!	
856	NoPlaceforGoods	NOTIFICATION_TITLE	NoPlaceforGoods	0	Not enough buyers for products!	
856	NoWorkers	NOTIFICATION_TITLE	NoWorkers	0	Not enough workers!	
856	NoEducatedWorkers	NOTIFICATION_TITLE	NoEducatedWorkers	0	Not enough educated workers!	
856	TaxesTooHigh	NOTIFICATION_TITLE	TaxesTooHigh	0	Taxes too high!	
856	EmptyingFinished	NOTIFICATION_TITLE	EmptyingFinished	0	Emptying Finished!	
856	Sick	NOTIFICATION_TITLE	Sick	0	Citizens are sick!	
856	Flood	NOTIFICATION_TITLE	Flood	0	Water is flooding!	
NOTIFICATION_NORMAL	389	NOTIFICATION_NORMAL	Garbage	0	There's some garbage piled up. \nMake sure garbage trucks can reach the building.\n	
882	743	NOTIFICATION_NORMAL	Electricity	0	There are occasional power shortages. \nMake sure your power plants have enough supply for the whole city.\n	
882	224	NOTIFICATION_NORMAL	Water	0	Building is in need of fresh water. \nMake sure your water pumps and towers can supply the whole city.\n	
882	857	NOTIFICATION_NORMAL	Fire	0	Oh no, a fire! Luckily it's only a small one.	
882	858	NOTIFICATION_NORMAL	DirtyWater	0	Dirty water is making citizens feel nauseous. \nMake sure your source of drinking water is not polluted.\n	
882	859	NOTIFICATION_NORMAL	Pollution	0	The ground is polluted and it's making citizens feel nauseous. \nMake sure there is healthcare available.\n	
882	860	NOTIFICATION_NORMAL	Noise	0	Citizens are not feeling too well because of noise pollution in the area. \nMake sure there is healthcare available.\n	
882	861	NOTIFICATION_NORMAL	Crime	0	The neigborhood does not feel as safe as before due to a rise in crime. \nMake sure police can reach the building.\n	
882	862	NOTIFICATION_NORMAL	TurnedOff	0	Building is closed and not working!	
882	863	NOTIFICATION_NORMAL	ToofewServices	0	Citizens wish more services were available in the area.	
882	864	NOTIFICATION_NORMAL	LandValueLow	0	Low land value affects the building negatively. \nMake sure there are parks and the ground is not polluted.\n	
882	865	NOTIFICATION_NORMAL	ElectricityNotConnected	0	Power is not connected. Make sure electricity reaches this building.	
882	866	NOTIFICATION_NORMAL	NoFuel	0	Building does not have enough fuel to function properly. \nMake sure trucks carrying it can reach the building from outside the city.\n	
882	867	NOTIFICATION_NORMAL	RoadNotConnected	0	Oneway road inaccessible!	
882	868	NOTIFICATION_NORMAL	WaterNotConnected	0	Building needs connection to a water pipe.	
882	869	NOTIFICATION_NORMAL	Sewage	0	Smells like a sewer in here! Dirty water is not draining away as fast as it should.	
882	870	NOTIFICATION_NORMAL	Death	0	A person has passed away and is waiting for transport.	
882	718	NOTIFICATION_NORMAL	LandfillFull	0	No more room!	
882	871	NOTIFICATION_NORMAL	Emptying	0	Building is set to empty its content and therefore not working!	
882	872	NOTIFICATION_NORMAL	LineNotConnected	0	Transport line not connected!	
882	725	NOTIFICATION_NORMAL	NoCustomers	0	The number of customers visiting the building is low. \nMake sure there is enough residential area in the city to support your businesses.\n	
882	873	NOTIFICATION_NORMAL	NoResources	0	Low amount of raw materials available. \nRaw materials are needed for production, so make sure trucks carrying them can reach the building.\n	
882	874	NOTIFICATION_NORMAL	NoGoods	0	Shelves are getting empty! \nMake sure there is enough industrial area to produce goods for commercial buildings.\n	
882	875	NOTIFICATION_NORMAL	NoPlaceforGoods	0	Goods are piling up. Zone more commercial area to create places that sell goods.	
882	876	NOTIFICATION_NORMAL	NoWorkers	0	Not enough workers. Make sure there is free residential area to allow people to move into the city.	
882	877	NOTIFICATION_NORMAL	NoEducatedWorkers	0	Building is in need of workers that have higher education. \nMake sure there are schools in the city.\n	
882	878	NOTIFICATION_NORMAL	TaxesTooHigh	0	Taxes too high!	
882	879	NOTIFICATION_NORMAL	EmptyingFinished	0	The site has been emptied and is ready for operation. 	
882	880	NOTIFICATION_NORMAL	Sick	0	Citizens are not feeling too well. \nMake sure there is healthcare available.\n	
882	881	NOTIFICATION_NORMAL	Flood	0	Take measures to control the flood or the building is going to become abandoned or inoperational.	
NOTIFICATION_MAJOR	389	NOTIFICATION_MAJOR	Garbage	0	Garbage has piled up and this is lowering the land value of the property!  \nMake sure you have enough landfill sites or incineration plants to handle all garbage!\n	
883	743	NOTIFICATION_MAJOR	Electricity	0	Not enough electricity! The building is not functional until power is supplied. \nMake sure your power plants produce enough power for the whole city!\n	
883	224	NOTIFICATION_MAJOR	Water	0	Not enough water and the building is not functional until water is supplied.\nMake sure your water pumps and water towers can supply the whole city with water!\n	
883	857	NOTIFICATION_MAJOR	Fire	0	Where is the fire brigade? The building will burn to the ground if nothing is done. \nMake sure the fire brigade can reach the building fast!\n	
883	858	NOTIFICATION_MAJOR	DirtyWater	0	Citizens are falling ill because their drinking water is dirty! Make sure the source of drinking water is clean!	
883	859	NOTIFICATION_MAJOR	Pollution	0	Citizens are falling ill because the ground is polluted! Remove polluting buildings nearby or offer more healthcare!	
883	860	NOTIFICATION_MAJOR	Noise	0	Citizens are falling ill because noise pollution is high! Upgrade roads to less noisy ones and remove buildings that produce noise pollution, or offer more healthcare!	
883	861	NOTIFICATION_MAJOR	Crime	0	Criminal activity is high! Build more police stations!\nMake sure police can reach the building.\n	
883	862	NOTIFICATION_MAJOR	TurnedOff	0	Building is closed and not working!	
883	863	NOTIFICATION_MAJOR	ToofewServices	0	Too few services! The building can become abandoned if nothing is done. \nBuild more city services near this building!\n	
883	864	NOTIFICATION_MAJOR	LandValueLow	0	Low land value! You can raise the land value by building parks and removing polluting buildings nearby!	
883	865	NOTIFICATION_MAJOR	ElectricityNotConnected	0	Power is not connected! The building is not functional until electricity is supplied. \nBuild powerlines to allow electricity to reach this building!\n	
883	866	NOTIFICATION_MAJOR	NoFuel	0	Building has run out of fuel! Make sure trucks carrying it can reach the building \nvia an outside connection if you don't produce fuel locally! \n	
883	867	NOTIFICATION_MAJOR	RoadNotConnected	0	Oneway road inaccessible!	
883	868	NOTIFICATION_MAJOR	WaterNotConnected	0	Water pipe not connected! The building is not functional until water is supplied.	
883	869	NOTIFICATION_MAJOR	Sewage	0	Sewers are backing up! People will fall ill if nothing is done. \nMake sure you have drain pipes to dispose of dirty water!\n	
883	870	NOTIFICATION_MAJOR	Death	0	A dead person is waiting for transport! Make sure you have enough hearses to transport the deceased to cemeteries and crematoriums.	
883	718	NOTIFICATION_MAJOR	LandfillFull	0	No more room!	
883	871	NOTIFICATION_MAJOR	Emptying	0	Building is set to empty its content and therefore not working!	
883	872	NOTIFICATION_MAJOR	LineNotConnected	0	Transport line not connected!	
883	725	NOTIFICATION_MAJOR	NoCustomers	0	No customers! The building can become abandoned if nothing is done. \nZone more residential area to create customers!\n	
883	873	NOTIFICATION_MAJOR	NoResources	0	No raw materials available! Building can become abandoned if nothing is done. \nMake sure trucks carrying raw materials can reach the building!\n	
883	874	NOTIFICATION_MAJOR	NoGoods	0	No goods to sell! The building can become abandoned if nothing is done. \nZone more industrial area to produce goods!\n	
883	875	NOTIFICATION_MAJOR	NoPlaceforGoods	0	No buyers for products! The building can become abandoned if nothing is done. \nZone more commercial area to create demand for goods!\n	
883	876	NOTIFICATION_MAJOR	NoWorkers	0	Not nearly enough workers! The building can become abandoned if nothing is done. \nZone more residential area to attract more workers!\n	
883	877	NOTIFICATION_MAJOR	NoEducatedWorkers	0	Worker education too low! The building can become abandoned if nothing is done. \nBuild schools to educate workers!\n	
883	878	NOTIFICATION_MAJOR	TaxesTooHigh	0	Taxes too high!	
883	879	NOTIFICATION_MAJOR	EmptyingFinished	0	The site has been emptied and is ready for operation. 	
883	880	NOTIFICATION_MAJOR	Sick	0	Citizens are sick! Make sure there are adequate healthcare services available to the the citizens!	
883	881	NOTIFICATION_MAJOR	Flood	0	Building is flooded and will be out of use soon if nothing is done to remedy the situation. 	
NOTIFICATION_FATAL	389	NOTIFICATION_FATAL	Garbage	0	Building is abandoned because too much garbage had piled up!	
884	743	NOTIFICATION_FATAL	Electricity	0	Building is abandoned because there was no electricity!	
884	224	NOTIFICATION_FATAL	Water	0	Building is abandoned because there was no water!	
884	857	NOTIFICATION_FATAL	Fire	0	Building has burned down! You should bulldoze this building so a new one can be built.	
884	858	NOTIFICATION_FATAL	DirtyWater	0	Building is abandoned because drinking water was dirty!	
884	859	NOTIFICATION_FATAL	Pollution	0	Building is abandoned because ground was polluted!	
884	860	NOTIFICATION_FATAL	Noise	0	Building is abandoned because noise pollution was high!	
884	861	NOTIFICATION_FATAL	Crime	0	Building is abandoned because crime rate was high!	
884	862	NOTIFICATION_FATAL	TurnedOff	0	Building is closed and not working!	
884	863	NOTIFICATION_FATAL	ToofewServices	0	Building is abandoned because there were too few services!	
884	864	NOTIFICATION_FATAL	LandValueLow	0	Building is abandoned because land value was low!	
884	865	NOTIFICATION_FATAL	ElectricityNotConnected	0	Building is abandoned because power was not connected!	
884	866	NOTIFICATION_FATAL	NoFuel	0	Building is not operating because fuel was not available!	
884	867	NOTIFICATION_FATAL	RoadNotConnected	0	Oneway road inaccessible!	
884	868	NOTIFICATION_FATAL	WaterNotConnected	0	Water pipe not connected!	
884	869	NOTIFICATION_FATAL	Sewage	0	Building is abandoned because sewers were backing up!	
