0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
4797	POLICIES_DETAIL	FreeTransport	0	Free public transportation for all citizens! \n- Increased use of public transportation\n- No ticket income\n	すべての市民が無料で公共交通機関を利用できます！\n・公共輸送機関の利用が増加\n・運賃収入なし\n\n	
4798	SPECIALIZATION_TITLE	Tourist	0	Tourism	観光	
4799	SPECIALIZATION_TITLE	Leisure	0	Leisure	レジャー	
4800	SPECIALIZATION_DESC	Tourist	0	Specialization for commercial zone. Businesses focus in travel, recreation and other tourism related activities to offer a better stay for the tourists.	商業区画を観光に特化します。地域のビジネスは旅行やレクリエーションといった、観光客がより楽しく過ごすための活動を重点的に行うようになります。	
4801	SPECIALIZATION_DESC	Leisure	0	Specialization for commercial zone. Allows commercial buildings to specialize in nightlife activities.	商業地区をレジャーに特化し、夜の娯楽に特化した建物を許可します。	
4802	POLICYTYPE_DESC	Specialization	0	District Specializations allow districts to specialize in certain fields of industry or commerce.	地区特化を指定すると、地区が工業や商業のある特定の分野に特化します。	
4803	POLICYTYPE_DESC	Park	0	Policies that affect the Park Areas in the city.	都市内のパークエリアに効果がある条例です。	1.10.0-f3 にて追加
4804	POLICYTYPE_DESC	Event	0	Use event related policies to adjust odds of organizing more successful events. The Event Policies are global.	試合の勝率を調整するために条例を施行します。サッカー条例は都市全体に影響します。	
4805	POLICYTYPE_DESC	Industry	0	You can specialize a district's local industry to benefit from natural resources.	地区の産業を特化させて天然資源から利益を得ることができます。	
4806	POLICYTYPE_DESC	Services	0	Adjust the existing city services with the Service Policies.	既存の都市サービスを公共サービス条例で調節します。	
4807	POLICYTYPE_DESC	Special	0	Special Policies allow you to set political or cultural regulations.	特別条例では、政治的または文化的な規制が可能になります。	
4808	POLICYTYPE_DESC	Taxation	0	Taxation Policies allow you to fine-tune the taxation of zones in certain districts of your city.	課税条例では、都市の特定地区の区画別税率を微調整することができます。	
4809	POLICYTYPE_DESC	CityPlanning	0	You can emphasize certain features in your city or districts with City Planning Policies.	都市計画条例では、都市や特定地区がもつ特色を強めることができます。	
4810	AIINFO_TAXIDEPOT_VEHICLES		0	Taxis in use: {0} / {1}	稼働中のタクシー：{0} / {1}	
4811	AIINFO_TAXISTAND_VEHICLES		0	Taxis in queue: {0} / {1}	待機中のタクシー：{0} / {1}	
4812	AIINFO_POLICESTATION_CRIMINALS		0	Criminals in holding cell: {0} / {1}	留置中の犯罪者：{0} / {1}	
4813	AIINFO_PRISON_CRIMINALS		0	Criminals in prison: {0} / {1}	服役中の犯罪者：{0} / {1}	
4814	AIINFO_PRISON_CARS		0	Prison vans in use: {0} / {1}	稼働中の護送車：{0} / {1}	
4815	AIINFO_PRISONCAR_COUNT		0	Prison van capacity: {0}	護送車収容数：{0}	
4816	VEHICLE_STATUS_TAXI_PICKINGUP		0	Picking up passenger:	乗客を拾いに行っています：	
4817	VEHICLE_STATUS_TAXI_TRANSPORTING		0	Transporting passenger to	乗客を目的地へ運んでいます：	
4818	VEHICLE_STATUS_TAXI_PLANNING		0	Planning route	道順を考えています	
4819	VEHICLE_STATUS_TAXI_WAIT		0	Waiting for customers	客待ちをしています	
4820	VEHICLE_STATUS_TAXI_HEADING		0	Heading to	移動中：	
4821	VEHICLE_STATUS_TAXI_RETURN		0	Returning to depot	車庫へ戻っています	
4822	VEHICLE_BUFFER	Taxi	0	Work shift:	勤務シフト：	
4823	VEHICLE_BUFFER	PrisonVan	0	Load:	収容率：	
4824	VEHICLE_BUFFER	Maintenance	0	Work shift:	巡回率：	
4825	VEHICLE_BUFFER	AmbulanceCopter	0	Work shift:	巡回率：	
4826	VEHICLE_BUFFER	PoliceCopter	0	Work shift:	巡回率：	
4827	VEHICLE_BUFFER	FireCopter	0	Water bucket:	水積載量：	
4828	VEHICLE_BUFFER	WaterTruck	0	Water tank:	水積載量：	
4829	VEHICLE_BUFFER	Ferry	0	Work shift:	巡回率：	
4830	VEHICLE_BUFFER	Cable Car	0	Work shift:	巡回率：	
4831	VEHICLE_BUFFER	Blimp	0	Work shift:	巡回率：	
4832	VEHICLE_BUFFER	Monorail Train	0	Work shift:	巡回率：	
4833	VEHICLE_BUFFER	Default	0	Load:	積載率：	
4834	VEHICLE_BUFFER	Police	0	Load:	巡回率：	
4835	VEHICLE_BUFFER	Ambulance	0	Load:	収容率：	
4836	VEHICLE_BUFFER	Hearse	0	Load:	収容率：	
4837	CITIZEN_STATUS_WAITING_TAXI		0	Waiting for taxi	タクシーを待っています	
4838	MAIN_TOOL	Taxi	0	Taxi	タクシー	
4839	MAIN_TOOL	Tram	0	Tram	路面電車	
4840	MAIN_TOOL	Monorail	0	Monorail	モノレール	
4841	MAIN_TOOL	CableCar	0	Cable Cars	ロープウェイ	
4842	MAIN_TOOL	EditRoadPlacement	0	Place your custom road	カスタム道路	1.9.0-f5で追加
4843	MAIN_TOOL	Tours	0	Tours	ツアー	1.10.0-f3 にて追加
4844	MAIN_TOOL	PlayerIndustry	0	Industry Areas	産業エリア	1.11.0-f3 にて追加
4845	MAIN_TOOL	Post	0	Post Service	郵便事業	1.11.0-f3 にて追加
4846	MAIN_TOOL	VarsitySports	0	Sports Arenas	競技場	1.12.0-f5 にて追加
4847	MAIN_TOOL	PlayerEducationTradeSchool	0	Trade School Campus Area	専門職大学エリア	1.12.0-f5 にて追加
4848	MAIN_TOOL	PlayerEducationLiberalArts	0	Liberal Arts College Campus Area	リベラルアーツ・カレッジエリア	1.12.0-f5 にて追加
4849	MAIN_TOOL	PlayerEducationUniversity	0	University Campus Area	総合大学エリア	1.12.0-f5 にて追加
4850	MAIN_TOOL	PlayerEducation	0	Campus Areas	キャンパスエリア	1.12.0-f5 にて追加
4851	MAIN_TOOL	Landscaping	0	Landscaping	修景	
4852	MAIN_TOOL	Roads	0	Roads	道路	
4853	MAIN_TOOL	Electricity	0	Electricity	電力	
4854	MAIN_TOOL	WaterAndSewage	0	Water & Sewage	上下水道	
4855	MAIN_TOOL	Beautification	0	Parks & Plazas	公園と広場	
4856	MAIN_TOOL	Garbage	0	Garbage	ゴミ	
4857	MAIN_TOOL	Healthcare	0	Healthcare	健康管理	
4858	MAIN_TOOL	Police	0	Police Department	警察	
4859	MAIN_TOOL	Education	0	Education	教育	
4860	MAIN_TOOL	Monuments	0	Unique Buildings	ユニーク施設	
4861	MAIN_TOOL	FireDepartment	0	Fire Department	消防	
4862	MAIN_TOOL	PublicTransport	0	Transport	交通機関	
4863	MAIN_TOOL	Government	0	Government	行政	
4864	MAIN_TOOL	Zoning	0	Zoning	区画	
4865	MAIN_TOOL	District	0	Districts	地区	
4866	MAIN_TOOL	Wonders	0	Monuments	モニュメント	
4867	MAIN_TOOL	Policies	0	Policies	条例	
4868	MAIN_TOOL	Bulldozer	0	Bulldozer	ブルドーザー	
4869	MAIN_TOOL	Money	0	Economy	経済	
4870	MAIN_TOOL	Bus	0	Bus	バス	
4871	MAIN_TOOL	Metro	0	Metro	地下鉄	
4872	MAIN_TOOL	Train	0	Train	鉄道	
4873	MAIN_TOOL	Ship	0	Ship	船	
4874	MAIN_TOOL	Plane	0	Plane	飛行機	
4875	BUDGET_INFO	Taxi	0	The taxi service's budget affects how many cabs each depot is able to maintain.	タクシーサービスの予算によって車庫が管理できるタクシーの数が決まります。	
4876	BUDGET_INFO	Tram	0	Raise the budget to have more trams available for your lines.	予算を増やせばより多くの路面電車を路線に配置できます。	
4877	BUDGET_INFO	Roads	0	Adjust the budget to decide how many vehicles Road Maintenance and Snow Dump services have at their disposal.	予算を調整すると道路管理事務所や雪寄せ場が使用できる車両の数が決まります。	
4878	BUDGET_INFO	Monorail	0	Adjust the budget to affect how many monorail trains are operating in the city.	予算はモノレール車両の稼働数に影響します。	
4879	BUDGET_INFO	CableCar	0	Budget controls how many cable car carriages are available in the city.	ロープウェイのゴンドラを送り出せる数は、予算で決まります。	
4880	BUDGET_INFO	Tours	0	Adjust the budget to decide how many vehicles the Tours services have at their disposal.	予算は観光ツアー用の乗り物の数に影響します。	1.10.0-f3 にて追加
4881	BUDGET_INFO	PlayerIndustry	0	A higher budget increases Extractors, Processing Buildings and Unique Factories production rate as well as allow them to house more vehicles. 	予算を増やすと採取施設、加工施設及びユニーク工場に配備される車両が増加し、さらに生産効率を向上させます。	1.11.0-f3 にて追加
4882	BUDGET_INFO	Post	0	Post Offices and Post Sorting Facilities can house more vans and trucks with a higher budget.	多くの予算を充てることで郵便局及び郵便集配局にはたくさんのバンやトラックを配備されます。	1.11.0-f3 にて追加
4883	BUDGET_INFO	Beautification	0	If the budget is large, parks and plazas are more well-maintained and create more happiness.	予算を増やせば、公園と広場は良好な管理が保たれ、より多くの幸福を生み出します。	
4884	BUDGET_INFO	Bus	0	The bigger budget, the more buses are available in the city.	予算を増額すると、街を走るバスの数が増えます。	
4885	BUDGET_INFO	Education	0	Schools and universities with a high budget can teach more students.	学校と大学への予算を割くことで、生徒の定員を増やすことが出来ます。	
4886	BUDGET_INFO	Electricity	0	Power production facilities will hire more people and thus produce more electricity with a higher budget.	予算を増やすことで発電所の雇用人数を増やし、発電量を上げることが出来ます。	
4887	BUDGET_INFO	FireDepartment	0	The number of vehicles available for the Fire Department is set by this budget.	消防施設で使用できる消防車の台数は予算で決定されます。	
4888	BUDGET_INFO	Garbage	0	The more money the garbage facilities have at their disposal, the more vehicles they can send out.	ゴミ処理施設に予算を割けば、より多くのゴミ収集車を送り出せるでしょう。	
4889	BUDGET_INFO	Healthcare	0	Raising the budget for healthcare allows facilities to have more vehicles at their disposal.	健康部門への予算増額によって、救急車と霊柩車の数を増やすことができます。	
4890	BUDGET_INFO	Metro	0	The number of metro trains available is set by the budget.	利用できる地下鉄車両の数は予算によって決まります。	
4891	BUDGET_INFO	Plane	0	The hangar and Blimp Depot can house more vehicles with higher funding	格納庫に収納される航空機や飛行船の数は、予算によって増やすことができます。	
4892	BUDGET_INFO	Police	0	The number of vehicles police buildings have depends on the budget.	パトロールカーの稼動数は予算次第です。	
4893	BUDGET_INFO	Ship	0	Harbors and Ferry Depots can support more ships and ferries with a bigger budget.	予算を増やせば港やフェリーの格納庫はより多くの船舶を扱えるようになります。	
4894	BUDGET_INFO	Train	0	The number of trains available depends on the budget.	鉄道車両の数は予算に依存します。	
4895	BUDGET_INFO	WaterAndSewage	0	Water, sewage and heating work more efficiently with more funding.	上下水道や地域暖房に予算を充てれば、稼働効率が上がります。	
4896	BUDGET_INFO	Monuments	0	Unique Buildings do better with more funding.	ユニーク施設へ投資することでより良い効果が得られます。	
4897	MAIN_CATEGORY	PublicTransportTaxi	0	Taxi	タクシー	
4898	MAIN_CATEGORY	BeautificationExpansion1	0	Tourism & Leisure	観光とレジャー	
4899	MAIN_CATEGORY	MonumentExpansion1	0	Tourism & Leisure	観光とレジャー	
4900	MAIN_CATEGORY	PublicTransportTram	0	Tram	路面電車	
4901	MAIN_CATEGORY	WaterServices	0	Water & Sewage	上下水道施設	
4902	MAIN_CATEGORY	WaterStructures	0	Water Structures	上下水道設備	
4903	MAIN_CATEGORY	WaterHeating	0	Heating	暖房	
4904	MAIN_CATEGORY	RoadsMaintenance	0	Road condition	路面状況	
4905	MAIN_CATEGORY	FireDepartmentFire	0	Fire Department	消防	
4906	MAIN_CATEGORY	FireDepartmentDisaster	0	Disaster Services	災害支援サービス	
4907	MAIN_CATEGORY	LandscapingDisasters	0	Disasters	災害を起こす	
4908	MAIN_CATEGORY	ElectricityDefault	0	Electricity	電力	
4909	MAIN_CATEGORY	HealthcareDefault	0	Healthcare	健康	
4910	MAIN_CATEGORY	PoliceDefault	0	Police Department	警察	
4911	MAIN_CATEGORY	EducationDefault	0	Education	教育	
4912	MAIN_CATEGORY	PublicTransportMonorail	0	Monorail	モノレール	
4913	MAIN_CATEGORY	PublicTransportCableCar	0	Cable Car	ロープウェイ	
4914	MAIN_CATEGORY	LandscapingFences	0	Walls and Fences	壁とフェンス	1.10.0-f3 にて追加
4915	MAIN_CATEGORY	LandscapingVegetation	0	Vegetation	植栽	1.10.0-f3 にて追加
4916	MAIN_CATEGORY	LandscapingProps	0	Props	プロップ	1.10.0-f3 にて追加
4917	MAIN_CATEGORY	BeautificationCityPark	0	City Park	シティパーク	1.10.0-f3 にて追加
4918	MAIN_CATEGORY	BeautificationAmusementPark	0	Amusement Park	遊園地	1.10.0-f3 にて追加
4919	MAIN_CATEGORY	BeautificationZoo	0	Zoo	動物園	1.10.0-f3 にて追加
4920	MAIN_CATEGORY	BeautificationNatureReserve	0	Nature Reserve	自然保護区	1.10.0-f3 にて追加
4921	MAIN_CATEGORY	BeautificationMaintenance	0	Park Maintenance	パーク整備	1.10.0-f3 にて追加
4922	MAIN_CATEGORY	PublicTransportTours	0	Tours	ツアー	1.10.0-f3 にて追加
4923	MAIN_CATEGORY	RoadsRoadTolls	0	Road Tolls	料金所	1.11.0-f3 にて追加
4924	MAIN_CATEGORY	IndustryUniqueFactory	0	Unique Factories	ユニーク工場	1.11.0-f3 にて追加
4925	MAIN_CATEGORY	IndustryOil	0	Oil Industry	石油産業	1.11.0-f3 にて追加
4926	MAIN_CATEGORY	IndustryForestry	0	Forest Industry	林業	1.11.0-f3 にて追加
4927	MAIN_CATEGORY	IndustryOre	0	Ore Industry	鉱業	1.11.0-f3 にて追加
4928	MAIN_CATEGORY	IndustryFarming	0	Farming Industry	農業	1.11.0-f3 にて追加
4929	MAIN_CATEGORY	Default	0	Garbage	ゴミ	1.11.0-f3 にて追加
4930	MAIN_CATEGORY	IndustryWarehouses	0	Warehouses	倉庫	1.11.0-f3 にて追加
4931	MAIN_CATEGORY	PublicTransportPost	0	Post Service	郵便事業	1.11.0-f3 にて追加
4932	MAIN_CATEGORY	CampusAreaTradeSchool	0	Trade School Campus Area	専門職大学エリア	1.12.0-f5 にて追加
4933	MAIN_CATEGORY	CampusAreaLiberalArts	0	Liberal Arts College Campus Area	リベラルアーツ・カレッジエリア	1.12.0-f5 にて追加
4934	MAIN_CATEGORY	CampusAreaUniversity	0	University Campus Area	総合大学エリア	1.12.0-f5 にて追加
4935	MAIN_CATEGORY	CampusAreaVarsitySports	0	Varsity Sports	大学スポーツ	1.12.0-f5 にて追加
4936	MAIN_CATEGORY	CampusAreaMuseums	0	Museums	展示施設	1.12.0-f5 にて追加
4937	MAIN_CATEGORY	MonumentConcerts	0	Concerts	コンサート	
4938	MAIN_CATEGORY	MonumentFootball	0	Football	サッカー	
4939	MAIN_CATEGORY	LandscapingPaths	0	Paths	小道	
4940	MAIN_CATEGORY	LandscapingTrees	0	Trees	樹木	
4941	MAIN_CATEGORY	LandscapingRocks	0	Rocks	岩	
4942	MAIN_CATEGORY	LandscapingWaterStructures	0	Water Structures	護岸・水路	
4943	MAIN_CATEGORY	BeautificationParks	0	Parks	公園	
4944	MAIN_CATEGORY	BeautificationPlazas	0	Plazas	広場	
4945	MAIN_CATEGORY	BeautificationOthers	0	Other Parks	その他の公園	
4946	MAIN_CATEGORY	MonumentExpansion2	0	Winter Unique Buildings	冬テーマ用ユニーク施設	
4947	MAIN_CATEGORY	BeautificationExpansion2	0	Winter Parks & Plazas	冬テーマ用の公園＆広場	
4948	MAIN_CATEGORY	PropsRocks	0	Props	プロップ	
4949	MAIN_CATEGORY	MonumentModderPack	0	Modder Packs	Matt Crux 作	
4950	MAIN_CATEGORY	PublicTransportBus	0	Bus	バス	
4951	MAIN_CATEGORY	PublicTransportMetro	0	Metro	地下鉄	
4952	MAIN_CATEGORY	PublicTransportTrain	0	Train	鉄道	
4953	MAIN_CATEGORY	PublicTransportShip	0	Ship	船	
4954	MAIN_CATEGORY	PublicTransportPlane	0	Plane	飛行機	
4955	MAIN_CATEGORY	RoadsSmall	0	Small Roads	小さい道路	
4956	MAIN_CATEGORY	RoadsMedium	0	Medium Roads	中くらいの道路	
4957	MAIN_CATEGORY	RoadsLarge	0	Large Roads	広い道路	
4958	MAIN_CATEGORY	RoadsHighway	0	Highways	高速道路	
4959	MAIN_CATEGORY	RoadsIntersection	0	Intersections	交差点	
4960	MAIN_CATEGORY	MonumentLandmarks	0	Landmarks	ランドマーク	
4961	MAIN_CATEGORY	MonumentCategory1	0	Level 1 Unique Buildings	レベル1 ユニーク施設	
4962	MAIN_CATEGORY	MonumentCategory2	0	Level 2 Unique Buildings	レベル2 ユニーク施設	
4963	MAIN_CATEGORY	MonumentCategory3	0	Level 3 Unique Buildings	レベル3 ユニーク施設	
4964	MAIN_CATEGORY	MonumentCategory4	0	Level 4 Unique Buildings	レベル4 ユニーク施設	
4965	MAIN_CATEGORY	MonumentCategory5	0	Level 5 Unique Buildings	レベル5 ユニーク施設	
4966	MAIN_CATEGORY	MonumentCategory6	0	Level 6 Unique Buildings	レベル6 ユニーク施設	
4967	MAIN_CATEGORY	BeautificationProps	0	Props	プロップ	
4968	MAIN_CATEGORY	BeautificationParksnPlazas	0	Parks, Plazas & Landscaping	公園・広場と修景	
4969	MAIN_CATEGORY	BeautificationPaths	0	Paths	小道	
4970	SUBSERVICE_DESC	Taxi	0	With the taxi service tourists and citizens can use taxi cabs to get around the city.	タクシーサービスでは、観光客や市民がタクシーに乗って都市を回ることができます。	
4971	SUBSERVICE_DESC	Tram	0	Trams are a great choice for public transportation in densely built cities.	路面電車は混雑した都市の公共交通機関としてとても良い選択です。	
4972	SUBSERVICE_DESC	Monorail	0	Elevated Monorail travels on elevated tracks high above the city.	高架モノレールは都市の高いところに設けられたレールの上を運行します。	
4973	SUBSERVICE_DESC	CableCar	0	Cable Cars can carry citizens above the ground via a network of cables and stops.	ロープウェイは索条と駅を用いて、地面から離れたところで市民を輸送します。	
4974	SUBSERVICE_DESC	Tours	0	Tours allow you to create walking tours and sightseeing bus tours to guide the tourists around the city.	徒歩ツアーや観光バスツアーのコースを設定し、都市内の観光客を案内できます。	1.10.0-f3 にて追加
4975	SUBSERVICE_DESC	Post	0	Post City Service offers acceptance and delivery of letters and parcels to your citizens.	郵便サービスは手紙と小荷物の集荷及び宅配を市民に提供します。	1.11.0-f3 にて追加
4976	SUBSERVICE_DESC	PlayerEducationTradeSchool	0	Set campus area type to Trade School by placing Trade School Administration Building inside campus area. Trade School campus provides university level education. Gaining reputation unlocks new buildings, increases the tuition fees the students pay, affect the amount of exchange students visiting your city and much more!	キャンパスエリアの内部に専門職大学の本部棟を設置することで、キャンパスエリアの種類を専門職大学に設定します。専門職大学は大学レベルの教育を提供します。評判度が上がると、新しい建物をアンロックされ、学生が支払う学費を高騰させたり、あなたの都市を訪れる交換留学生の数に影響したり、その他にもたくさんいいことがあります！	1.12.0-f5 にて追加
4977	SUBSERVICE_DESC	PlayerEducationLiberalArts	0	Set campus area type to Liberal Arts by placing Liberal Arts Administration Building inside campus area. Liberal Arts campus provides university level education. Gaining reputation unlocks new buildings, increases the tuition fees the students pay, affect the amount of exchange students visiting your city and much more!	キャンパスエリアの内部にリベラルアーツ・カレッジの本部棟を設置することで、キャンパスエリアの種類をリベラルアーツ・カレッジに設定します。リベラルアーツ・カレッジは大学レベルの教育を提供します。評判度が上がると、新しい建物がアンロックされ、学生が支払う学費を増加させ、あなたの都市を訪れる交換留学生の数に影響したり、その他にもたくさんいいことがあります！	1.12.0-f5 にて追加
4978	SUBSERVICE_DESC	PlayerEducationUniversity	0	Set campus area type to University by placing University Administration Building inside campus area. University campus provides university level education. Gaining reputation unlocks new buildings, increases the tuition fees the students pay, affect the amount of exchange students visiting your city and much more!	キャンパスエリアの内部に総合大学の本部棟を設置することで、キャンパスエリアの種類を総合大学に設定します。総合大学は大学レベルの教育を提供します。評判度が上がると、新しい建物がアンロックされ、学生が支払う学費を増加させ、あなたの都市を訪れる交換留学生の数に影響したり、その他にもたくさんいいことがあります！	1.12.0-f5 にて追加
4979	SUBSERVICE_DESC	Bus	0	Buses allow you to build Bus Depots and set up bus lines inside the city.	バスでは、バス車庫を建設し、バス路線を作成することができます。	
4980	SUBSERVICE_DESC	Metro	0	The Metro is a convenient way of transporting people fast and decreasing traffic inside the city.	地下鉄は、乗客を素早く輸送し、また市内の渋滞を減少させるのに便利です。	
4981	SUBSERVICE_DESC	Train	0	Trains offer fast transportation for your citizens and tourists.	鉄道は、市民や観光客が素早く移動できるようにします。	
4982	SUBSERVICE_DESC	Ship	0	By building specialized harbors, you can transport passengers or cargo with ships into and out of your city.	それぞれ専用の港を建設することで、乗客もしくは貨物を市内外へと輸送できます。	
4983	SUBSERVICE_DESC	Plane	0	Build an airport to allow airplanes to land and take off. Airplanes will carry passengers and cargo to and from other cities around the world.	空港を建設すると、飛行機が離着陸できるようになります。飛行機は、世界中の都市からここに、またここから世界中に乗客や貨物を輸送します。	
4984	VEHICLE_STATUS_PRISON_PICKINGUP		0	Picking up criminals from	迎えに行っています	
4985	VEHICLE_STATUS_PRISON_WAIT		0	Loading criminals	乗車させています	
4986	VEHICLE_STATUS_PRISON_RETURN		0	Transporting criminals to prison	護送中です	
4987	VEHICLE_STATUS_ANYBOAT_WAIT		0	Waiting	待機しています	
4988	VEHICLE_STATUS_ANYBOAT_HEADING		0	Cruising	航行しています	
4989	VEHICLE_STATUS_ANYBOAT_RETURN		0	Returning to	帰還しています	
4990	VEHICLE_STATUS_ANYBOAT_PARKED		0	Docked	停泊中です	
4991	GUI_TOOLTIP		0	Time of day	時刻	
4992	INFO_RES_BEACH		0	Shoreline	水際	
4993	TRANS_BUDGET_INFO	Police	0	The number of patrol cars and vans depends on the budget.	パトカーと護送車の数は予算次第です。	
4994	TRANS_TUTORIAL_ADVISER	Police	0	Police patrol the city to keep crime under control. To maintain a low crime rate, make sure police service buildings have good connections to the city, so that patrol cars can respond to calls quickly.\n\nPolice patrols decrease the crime rate. High unemployment and low education increase the crime rate.\n\nPrisons are where criminals serve out their sentences. Police stations and HQs collect criminals to be transported to prisons.\n	警察は都市を見回り、犯罪を抑制します。犯罪率を低く保つには、警察の建物がきちんと都市の道路に接続され、市民からの通報にすばやく応じられるようにしておく必要があります。\n\n犯罪率は警察のパトロールによって下がり、高い失業率と低い教育水準によって上がります。\n\n刑務所は犯罪者がそれぞれの刑期を務め上げるための場所です。警察署と警察本部に収容された犯罪者は、刑務所に護送されます。\n	
4995	TRANS_TUTORIAL_ADVISER	PublicTransport	0	Public transportation helps decrease the number of private vehicles on the roads, leaving more room for industrial goods transportation. Also, reduced traffic creates less noise pollution. \n\nBuild the infratructure for public transportation and create lines for buses and metros from the relevant public transport submenus.\n\nBuses, metros and and taxi cabs allow people to travel inside the city. Trains, ships and planes carry tourists in and out of the city. Cargo trains can take goods from an industrial area to a commercial area, drastically reducing the number of trucks on the roads. Cargo harbors allow raw materials and goods to be imported and exported.\n	公共交通機関は路上から自家用車を減らし、商品の輸送をスムーズにします。また交通量の削減は騒音を減らします。\n\n公共交通機関の基盤構築や、バスや地下鉄の路線作成は公共交通機関のサブメニューで行います。\n\nバスや地下鉄、タクシーで人々は都市内を移動できます。鉄道や船、飛行機は都市の内外から観光客を運びます。貨物列車は産業エリアから商業区画へ商品を運ぶので、路上のトラックを大幅に減らすことができます。貨物港は原料や商品の輸出入ができます。\n	
4996	TRANS_TUTORIAL_ADVISER	InfoViewResources	0	If the map has natural resources available, they can be utilized by allowing zones to specialize in forestry (Forests), oil industry (Oil), ore industry (Ore), agriculture (Fertile Land) or commercial use of shores (Shoreline).\n\nIf a particular resource is not located on the map, the industry can get it from other cities if you have an outside connection.\n	マップ上で天然資源（林業なら森林、石油産業なら原油、鉱業なら鉱石、農業なら肥沃な土地、水際の商業開発なら沿岸）が利用できるならば、その資源は産業を特化させるのに役立ちます。 \n\n産業に必要な天然資源がマップ上に無い場合、外部との接続があれば他の都市からその資源を手に入れることもできます。\n	
4997	TRANSPORT_LINE_ACTIVITY		0	Operating Time	運行時間	
4998	TRANSPORT_LINE_DAY		0	By Day	日中	
4999	TRANSPORT_LINE_NIGHT		0	By Night	夜間	
5000	TRANSPORT_LINE_DAYNNIGHT		0	By Day and Night	終日	
5001	INFO_CRIMERATE_PRISONAVAILABILITY		0	Prison Availability	刑務所の充足率	
5002	INFO_CRIMERATE_CRIMES		0	Criminals arrested last week:	先週の検挙者数：	
5003	INFO_CRIMERATE_INMATES		0	Inmates:	服役中の受刑者：	
5004	STYLES_SELECT		0	Select style	スタイルを選択	
5005	STYLES_SELECT_TOOLTIP		0	Select a building style for this district	この地区の建物のスタイルを選択	
5006	STYLES_EUROPEAN		0	European	ヨーロッパ風	
5007	STYLES_DEFAULT		0	Default style	デフォルト	
5008	STYLES_MISSING_TOOLTIP		0	No active styles. Visit the content manager to create and activate them!	有効なスタイルがありません。コンテンツマネージャーからスタイルを作成するか有効化してください。	
5009	DISTRICT_TITLE	SpecializationLeisure	0	Leisure Specialization	レジャー特化	
5010	DISTRICT_TITLE	SpecializationTourist	0	Tourism Specialization	観光特化	
5011	DISTRICT_TITLE	SpecializationCommercialNone	0	No Commercial Specialization	商業特化なし	
5012	DISTRICT_TITLE	SpecializationHightech	0	IT Cluster	ITクラスター	1.9.0-f5で追加
5013	DISTRICT_TITLE	SpecializationSelfsufficient	0	Self-Sufficient Buildings	自給自足型住宅	1.9.0-f5で追加
5014	DISTRICT_TITLE	SpecializationOrganic	0	Organic and Local Produce	オーガニック・地産地消	1.9.0-f5で追加
5015	DISTRICT_TITLE	SpecializationResidentialNone	0	No Residential Specialization	住宅特化なし	1.9.0-f5で追加
5016	DISTRICT_TITLE	SpecializationOfficeNone	0	No Office Specialization	オフィス特化なし	1.9.0-f5で追加
5017	DISTRICT_TITLE	PaintParks	0	Paint Park Area	パークエリアを塗りつぶす	1.10.0-f3 にて追加
5018	DISTRICT_TITLE	EraseParks	0	Erase Park Area	パークエリアを消去する	1.10.0-f3 にて追加
5019	DISTRICT_TITLE	PaintIndustry	0	Paint Industry Area	産業エリアを塗りつぶす	1.11.0-f3 にて追加
5020	DISTRICT_TITLE	EraseIndustry	0	Erase Industry Area	産業エリアを消す	1.11.0-f3 にて追加
5021	DISTRICT_TITLE	PaintCampus	0	Paint Campus Area	キャンパスエリアを塗りつぶす	1.12.0-f5 にて追加
5022	DISTRICT_TITLE	EraseCampus	0	Erase Campus Area	キャンパスエリアを消す	1.12.0-f5 にて追加
5023	DISTRICT_TITLE	Paint	0	Paint District	地区を塗りつぶす	
5024	DISTRICT_TITLE	Erase	0	Erase District	地区を消去する	
5025	DISTRICT_TITLE	SpecializationOil	0	Oil Industry	石油産業	
5026	DISTRICT_TITLE	SpecializationOre	0	Ore Industry	鉱業	
5027	DISTRICT_TITLE	SpecializationForest	0	Forest Industry	林業	
5028	DISTRICT_TITLE	SpecializationFarming	0	Farming Industry	農業	
5029	DISTRICT_TITLE	SpecializationNone	0	Generic Industry	一般産業	
5030	DISTRICT_DESC	SpecializationLeisure	0	Districts specialized in leisure activities have more vibrant nightlife and many options for daytime relaxation as well. \n- Causes Noise Pollution\n- Commercial zones are active 24/7.\n	地区内の商業ビジネスをレジャーに特化させます。より刺激的な夜の娯楽や多様な昼の気晴らしを提供するようになります。\n・騒音が発生する\n・商業施設が深夜も営業する\n	
5031	DISTRICT_DESC	SpecializationTourist	0	Tourism specialization dedicates the commercial zones to serve the tourists by providing hotel accommodations, restaurants and other activities. \n- Causes Noise Pollution\n- Attracts tourists\n	地区内の商業ビジネスを観光産業に特化させます。観光客向けの宿泊施設やレストランなどを提供するようになります。\n・騒音が発生する\n・観光客を楽しませる\n	
5032	DISTRICT_DESC	SpecializationCommercialNone	0	Remove the commercial specialization of the selected district and returns the zone to default commercial.	選択した地区の商業の特化を解除して、一般商業区画に戻します。	
