	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
3356	CHIRP_POLICY	ElectricCars	3	Have you noticed the new recharge stations for electric cars? #EVSE	新しい電気自動車の充電ステーションがあることに気づいた？ #EVSE（充電ステーション）	1.9.0-f5で追加
3357	CHIRP_POLICY	ElectricCars	4	They are offering free battery switch service for this week. #electriccars	今週は無料で電池交換のサービスをしてるみたい。 #電気自動車	1.9.0-f5で追加
3358	CHIRP_POLICY	ElectricCars	5	I didn't know electric cars are as fast as they are :o	電気自動車があれほど速いとはしらなかったよ！ :O	1.9.0-f5で追加
3359	CHIRP_POLICY	ElectricCars	6	Electric or hybrid? What's your opinion? #electriccars	#電気自動車 か、ハイブリッドか？ねえ、どう思う？	1.9.0-f5で追加
3360	CHIRP_POLICY	ElectricCars	7	I've been very satisfied with the new electric car. I was a bit biased, but now I wouldn't change back to a traditional car.	新しい電気自動車には大満足！　最初は少し戸惑ったけど、もう古いタイプの車には戻れないよ。	1.9.0-f5で追加
3361	CHIRP_POLICY	ElectricCars	8	Is it possible to modify your old car into an #electriccar or #hybrid? I wouldn't want to change my trusty old car. It has served me 30 years already.	古い車を電気自動車かハイブリッド車に改造することはできませんか？　30年付き合ってきた相棒なんです。今更買い換えたくはありません。	1.9.0-f5で追加
3362	CHIRP_POLICY	ElectricCars	9	Electric cars - what are they good for? Meh. #monstertrucks4ever	電気自動車ぁ？はん、何がいいんだか #モンスタートラックよ永遠に	1.9.0-f5で追加
3363	CHIRP_POLICY	ElectricCars	10	A bold move from our city to move away from the conventional fossil #fuelvehicles. #ElectricCars are the future!	従来の化石燃料に頼らない為に、街をあげての取り組んでいるんだね。 #電気自動車 は未来的だよ！	1.9.0-f5で追加
3364	CHIRP_POLICY	FilterIndustrialWaste	0	Does this mean were with the #ParisAgreement then? #Filterwaste	#パリ協定 と何か関係があるの？ #汚染浄化	1.9.0-f5で追加
3365	CHIRP_POLICY	FilterIndustrialWaste	1	Has anyone else noticed that it doesn't smell so funny here anymore. #greenfuture	みんな気づいていないかもしれないけど、この辺に立ちこめていた変な臭いがしなくなったね。　#緑の未来	1.9.0-f5で追加
3366	CHIRP_POLICY	FilterIndustrialWaste	2	Reducing industrial waste is the right choice. Makes living in the city much nicer too.	産業廃棄物の削減は正しい選択です。私たちの生活もはるかに良くなりそうです。	1.9.0-f5で追加
3367	CHIRP_POLICY	FilterIndustrialWaste	3	let me tell ya: I know what's it like to work in a factory. This waste filtering thing is good for the workers too.	ここだけの話、工場で働くのは好きだし、排出物を浄化するのは、私たち労働者にもいいことなんだよ。	1.9.0-f5で追加
3368	CHIRP_POLICY	FilterIndustrialWaste	4	Is this again some kind of #globalwarming #scheme? They are just trying to sell those expensive filters for everyone.	また #地球温暖化 #商法 か。そうやって費用ばかりかかるフィルターを売りつけるつもりなんだろう？	1.9.0-f5で追加
3369	CHIRP_POLICY	FilterIndustrialWaste	5	How do the #industrial #waste #filters work? Do they plug those in the waste pipes and that's it?	#産業 #廃棄物 #分別 はちゃんと機能してる？そのままで排水管に流してない？	1.9.0-f5で追加
3370	CHIRP_POLICY	FilterIndustrialWaste	6	I'm thinking if it would be possible to still filter the filtered waste...? #justwondering	ずっと考えているんだけど、浄化した排出物をさらに浄化できないのかな…？ #素朴な疑問	1.9.0-f5で追加
3371	CHIRP_POLICY	FilterIndustrialWaste	7	Awesome! This is great news. Less pollution = Green revolution #industrial #waste #filtering	驚いたね、すごいニュースだよ！ 無公害＝緑化革命 #工業 #廃棄物 #分別	1.9.0-f5で追加
3372	CHIRP_POLICY	FilterIndustrialWaste	8	Enforcing the industrial waste regulations was a good move - then again, what other choice do we have #pollution #globalwarming	産業廃棄物の規制は本当に良い働きでした。もう一度言いますが、残された選択は #汚染 と #地球温暖化 でした。	1.9.0-f5で追加
3373	CHIRP_POLICY	FilterIndustrialWaste	9	I will happily pay some extra taxes, if we can get the industrial waste levels down.	工場からの汚染レベルを下げてくれるなら、もう少し多めに税金を払ってもいいよ。	1.9.0-f5で追加
3374	CHIRP_POLICY	FilterIndustrialWaste	10	Has anybody thought how must it produces waste to make those industrial waste filters? yeah, let that sink in for a bit... #theuglytruth #globalwarminghoax #flatearthfacts	皆考えたことはないのだろうか。工業汚染対策用のフィルターを生産することで、どれだけの汚染が上積みされるか。さて…  #不都合な真実 #地球温暖化の嘘 #大地平面説	1.9.0-f5で追加
3375	CHIRP_POLICY	Selfsufficient	0	Good bye monopoly of the energy companies! Self-sufficient houses are going to change the game. #offthegrid	大企業のエネルギー独占とはおさらばだ！　自給自足型住宅の登場で流れが変わったぞ。 #電力網	1.9.0-f5で追加
3376	CHIRP_POLICY	Selfsufficient	1	#Ecological does not equal uneconomical. Many of the modern #ecofriendly solutions are comfortable and relatively affordable.	#エコ だから #不経済 とは限らない。今や #エコフレンドリー かつ 割と快適でお値打ちなソリューションも多いよ。	1.9.0-f5で追加
3377	CHIRP_POLICY	Selfsufficient	2	I love the new self-sufficient buildings!	自給自足が出来るビルなんて最高だよ！	1.9.0-f5で追加
3378	CHIRP_POLICY	Selfsufficient	3	Eco this and eco that. What's the whole fuss about some global warming? Same weather every year where I live. #ecocritical #localwarming	環境にあれがいい、これがいいとかやっているけど、何を大騒ぎしているんだろう。ここでは毎年同じ天気が続いてるよ。 #環境学批評 #地域温暖化	1.9.0-f5で追加
3379	CHIRP_POLICY	Selfsufficient	4	Decentralizing energy production and waste management should have more support. That is the solution of future anyway.	地方自治で分散したエネルギー生産と廃棄物の処理には、もっと多くの支援が必要だよ。とにかくそれが未来の解決策なんだよ。	1.9.0-f5で追加
3380	CHIRP_POLICY	Selfsufficient	5	If you want to live like the pioneers, go live in the woods, hippies!	ヒッピーども、開拓者の暮らしをしたかったら、森に帰ったらどうだい？	1.9.0-f5で追加
3381	CHIRP_POLICY	Selfsufficient	6	Self-sufficient… more like in-sufficient for me XD IMHO #powerconsumer #supercharged #singleservingsonly	自給自足....独り身の私にはついていけない XD #電力消費 #無駄遣い #ぼっち	1.9.0-f5で追加
3382	CHIRP_POLICY	Selfsufficient	7	I think everyone should handle their own power, water and waste so they would learn to regulate their usage better. #responsibleliving	私達の誰もが電気や水の利用の仕方と処理、廃棄物の規制についてもっと学ぶべきだと思う。 #責任のある生活	1.9.0-f5で追加
3383	CHIRP_POLICY	Selfsufficient	8	Just to be clear: people lived without electricity and had outhouses longtime ago, but self-sufficient houses are a totally different thing.	人間は長い間、電気を使わずに屋外で生活してきましたが、自給自足型住宅は、それとは根本的に異なるものです。  #前提	1.9.0-f5で追加
3384	CHIRP_POLICY	Selfsufficient	9	Where to buy solar panels with best value for the money? Any #protip s?	#業者 さん、見てたらちょっと教えて。お買い得な太陽光パネルってどこで買えるの？	1.9.0-f5で追加
3385	CHIRP_POLICY	Selfsufficient	10	Do you need a permit to set up a personal wind turbine? #SelfSufficient #DIY #homeupgrade	個人宅用の風力発電を許可した方がいいんじゃないか？ #自給自足型住宅 #日曜大工 #リフォーム	1.9.0-f5で追加
3386	CHIRP_POLICY	Organic	0	Great to have locally produced food! #LocalProduce	#地産地消 の食べ物は素晴らしいね！	1.9.0-f5で追加
3387	CHIRP_POLICY	Organic	1	Oh yeah! Locally and #organicallygrown carrots and eggs!	イエーイ、地元の #有機 ニンジンと卵だ！	1.9.0-f5で追加
3388	CHIRP_POLICY	Organic	2	I've had enough of #processedfoods it's great to have some locally produced foods.	#加工食品 を食べ過ぎていた気がする。地産地消の食べ物って美味しいね！	1.9.0-f5で追加
3389	CHIRP_POLICY	Organic	3	Always ready to support local #ecofriendly #entrepreneurs	#環境保護 に理解のある #起業家 はいつでも支持するよ！ 	1.9.0-f5で追加
3390	CHIRP_POLICY	Organic	4	The organically grown food products are a bit more expensive, it's also much more healthier	有機栽培の農産物はちょっと値が張るけど、健康にはとてもいいんだよね。	1.9.0-f5で追加
3391	CHIRP_POLICY	Organic	5	Anyone doing local meat products?	この辺で地元の肉を扱っている店はないかい？	1.9.0-f5で追加
3392	CHIRP_POLICY	Organic	6	Who regulates how the organic foods are produced? #OrganicFoods	#有機農産物 の生産基準は誰が決めているんだろう？	1.9.0-f5で追加
3393	CHIRP_POLICY	Organic	7	Do they allow pesticides in organic farming?	有機栽培って、殺虫剤は使っていいの？	1.9.0-f5で追加
3394	CHIRP_POLICY	Organic	8	This is organic food thing is again one of those hippie crazes. It will pass.	昔、ヒッピーが有機農産物に血道を上げていたね。どうせまた廃れるよ。	1.9.0-f5で追加
3395	CHIRP_POLICY	Organic	9	Is there a law that forbids having chickens in urban areas?	中心街で養鶏をすることについて、法的問題はないんですか？	1.9.0-f5で追加
3396	CHIRP_POLICY	Organic	10	Anyone missing a goat? Saw one wandering on the streets today.	ヤギに逃げられた人はいませんか？　今日、そのへんの道を歩いているところを見かけました。	1.9.0-f5で追加
3397	CHIRP_POLICY	Hightech	0	In IT Clusters, we have a special word for a failed entrepreneur – it’s called experienced. #hightech	ITクラスターには失敗した起業家たちへの言葉があります。それは「経験」と呼ばれているものです。#ハイテク	1.9.0-f5で追加
3398	CHIRP_POLICY	Hightech	1	So we are having our own local center of innovative technologies. Lots of new apps coming I guess :D	この町に革新的技術の中心となる場所ができたんだ。多くの新しいアプリが登場すると思うよ :D	1.9.0-f5で追加
3399	CHIRP_POLICY	Hightech	2	I hope the new IT cluster will bring more businesses to our city.	新しいITクラスターは、都市にさらなる商機をもたらしてくれるだろう。	1.9.0-f5で追加
3400	CHIRP_POLICY	Hightech	3	Everything is nowadays about apps and gadgets. What about good old steel mills and car factories?	イマドキはなんでもかんでもアプリだガジェットだと、古き良き鉄のエンジンや自動車の工場はどこへ行った？	1.9.0-f5で追加
3401	CHIRP_POLICY	Hightech	4	Investors coming to town! #ITCluster	投資家が街にやって来た！　#ITクラスター	1.9.0-f5で追加
3402	CHIRP_POLICY	Hightech	5	I hope they'll make a #tvseries of our #Itcluster . I'd watch it :D	#ITクラスター を取り上げた #TV特集 はやらないの？ あったら見たい！	1.9.0-f5で追加
3403	CHIRP_POLICY	Hightech	6	Pear Computers developing a new PearTV that will revolutionize media consumption at home. #TechNews	ペアコンピューター社が新しいPearTVを開発中。家庭内のメディア視聴に革命を起こすことが期待される。 #TechNews	1.9.0-f5で追加
3404	CHIRP_POLICY	Hightech	7	Tech hipsters have now their own district! ;) #Itcluster	テクノロジーの申し子たちが、ふさわしい居場所を見つけたぞ！　#ITクラスター	1.9.0-f5で追加
3405	CHIRP_POLICY	Hightech	8	For sure the new #Itcluster #hightech businesses will draw in new professionals.	#ITクラスター #ハイテク  ビジネスは確実に新たな専門家を引き寄せるだろうね。	1.9.0-f5で追加
3406	CHIRP_POLICY	Hightech	9	Completely superficial changes like Chirper's new hats are what #ITCluster experts mean when they say innovation.	#ITクラスター の専門家が革新とか言ってても、結局のところはチャーパーの帽子みたいに代わり映えしないんだよね。	1.9.0-f5で追加
3407	CHIRP_POLICY	Hightech	10	These #Itcluster nerds really know how to party!	ハイテクオタクがパーティーをしているぞ！ #ITクラスター	1.9.0-f5で追加
3408	CHIRP_POLICY	PremiumStudio	0	I just saw on TV #NESTOR practicing in their new fancy studio. Nice!	今テレビで #NESTOR が最新のスタジオで練習してるの見た！いいね！	
3409	CHIRP_POLICY	PremiumStudio	1	I wonder if they have proper #autotune equipment in the new premium studio…	新しくできたプレミアムスタジオって、ちゃんとした #オートチューン 機材入ってる？	
3410	CHIRP_POLICY	PremiumStudio	2	I'm happy that the city supports great artists by offering them top quality facilities #premiumstudio	うちの町が良いアーティストのために高級な設備を提供してあげていてうれしい #プレミアムスタジオ	
3411	CHIRP_POLICY	PremiumStudio	3	#ElijhaMOTi does their music with surgical precision and now they have a new operating room with sharp scalpels :D	#ElijhaMOTi の音楽は外科医みたいに精密だから真新しい道具がそろった手術室をもらったのかな（笑）	
3412	CHIRP_POLICY	PremiumStudio	4	Do I need to have premium loundspeakers to hear the difference between a normal studio and a #premiumstudio ?	普通のスタジオと #プレミアムスタジオ の違いを聞き分けるのにプレミアムなスピーカーは必要？	
3413	CHIRP_POLICY	PremiumStudio	5	Now #LilyLaRoux has a studio where her voice can be captured in all its beauty	#LilyLaRoux がその美声を余すところなく録音できる新しいスタジオを得たようだ	
3414	CHIRP_POLICY	BandAdvertisement	0	I heard the new song from #NESTOR on the radio – it's so good! I'm definitely going to see them when they are on tour	ラジオでやってた #NESTOR の新曲、超エモいんだけど。ちょっとツアーに行ってみたくなったわ	
3415	CHIRP_POLICY	BandAdvertisement	1	New album coming from #LilyLaRoux !!!	#LilyLaRoux が新アルバムリリース！！！	
3416	CHIRP_POLICY	BandAdvertisement	2	#NESTOR is coming to play at the festival! How cool is that :D Who else is coming?	#NESTOR がフェスに来るぞー ﾜｸﾜｸ o(^o^)o 誰か一緒に行かない？	
3417	CHIRP_POLICY	BandAdvertisement	3	#LilyLaRoux releases her tour plans! Can't wait to see her.	#LilyLaRoux のツアースケジュールが出た！今から楽しみだな～	
3418	CHIRP_POLICY	BandAdvertisement	4	Soon, my life will have reached its peak #ElijhaMOTi #onTour	まもなく我が人生で最高の時間が始まる #ElijhaMOTi #ツアー	
3419	CHIRP_POLICY	BandAdvertisement	5	You can now download the latest single from #ElijhaMoti for free!	#ElijhaMoti の最新曲が無料ダウンロードできます！	
3420	CHIRP_POLICY	SubsidizedYouth	0	What a great idea to spend money on training young football players! Our team will do so well! #subsidizedyouth #football	少年サッカーに助成金を出すのはいいアイデアだ！これで我がチームもきっと強くなるね！ #少年サッカー助成 #サッカー	
3421	CHIRP_POLICY	SubsidizedYouth	1	Young people in the city will surely be healthier now that there's a youth football training program. Well done! #health #subsidizedyouth #football	市内の若者は少年サッカーを通じて健康増進すること間違いないね.よくやった！ #少年サッカー助成 #サッカー	
3422	CHIRP_POLICY	SubsidizedYouth	2	Training new players every day! #subsidizedyouth #football	毎日新人のトレーニング！ #少年サッカー助成 #サッカー	
3423	CHIRP_POLICY	SubsidizedYouth	3	My children are applying for the sudsidized youth program, please accept them! #subsidizedyouth #football #pls	うちの子らに助成制度の適用を! #少年サッカー助成 #サッカー #お願い	
3424	CHIRP_POLICY	SubsidizedYouth	4	Can you imagine how many pairs of football boots the young players go through in a year? Whew! #subsidizedyouth #football	１年でどれだけサッカーシューズを履き潰すか想像できる？ ひえぇ！ #少年サッカー助成 #サッカー	
3425	CHIRP_POLICY	SubsidizedYouth	5	Football can't be good for you! All that running around gives me a headache. #subsidizedyouth #football	サッカーなんてよくないよ！そんなに走り回って、こっちは頭が痛くなる #少年サッカー助成 #サッカー	
3426	CHIRP_POLICY	SubsidizedYouth	6	I would much rather see young people read books than play football. Why don't we spend money on that? #subsidizedyouth #football	私はサッカーよりむしろみんなに本を読んでもらいたいね。なんでそっちには金をかけないんだい？ #少年サッカー助成 #サッカー	
3427	CHIRP_POLICY	SubsidizedYouth	7	Why do we waste money on the youth to play football? They can go play in the parks! #subsidizedyouth #football	なんで少年サッカーなんぞに金をかけて無駄にしているんだ？公園でもできるだろうに！ #少年サッカー助成 #サッカー	
3428	CHIRP_POLICY	ComeOneComeAll	0	I love how easy it is to get to the stadium to see matches! #comeonecomeall #football	スタジアムに試合を見に行くのが楽でうれしい！ #観戦補助 #サッカー	
3429	CHIRP_POLICY	ComeOneComeAll	1	Free transportation to the stadium? Yes please! #comeonecomeall #football	スタジアムまでただになるかもだって？そりゃたのむわ！ #観戦補助 #サッカー	
3430	CHIRP_POLICY	ComeOneComeAll	2	I'm so going to ride the bus to the stadium! #comeonecomeall #football	私は会場までバスで行くよ！ #観戦補助 #サッカー	
3431	CHIRP_POLICY	ComeOneComeAll	3	I don't often use public transportation, but when I do, it's on my way to the stadium. #comeonecomeall #football	普段は公共交通機関は使わないけど、スタジアムに行くときは使うよ。 #観戦補助 #サッカー	
3432	CHIRP_POLICY	ComeOneComeAll	4	Free rides to the stadium, yay! #comeonecomeall #football	会場までタダだ、いぇい！ #観戦補助 #サッカー	
3433	CHIRP_POLICY	ComeOneComeAll	5	Aren't there more important thing to spend money on than free transit to the stadium? #comeonecomeall #football	会場までの輸送無償化に金を費やすより、ほかに重要なことがあんじゃねえの？ #観戦補助 #サッカー	
3434	CHIRP_POLICY	ComeOneComeAll	6	I don't like football, can I get a free ride somewhere else, please? #comeonecomeall #football	サッカーなんか好きじゃないんだけど、ほかの場所にもタダのりさせてくんない？ #観戦補助 #サッカー	
3435	CHIRP_POLICY	ComeOneComeAll	7	I live right next to the stadium and it's just too crowded on match days! #comeonecomeall #football	スタジアムの隣に住んでるんだけど、試合日は渋滞がひどい！ #観戦補助 #サッカー	
3436	CHIRP_POLICY	MatchSecurity	0	I feel so safe with the extra police patrolling near the stadium #matchsecurity #football	スタジアム周辺で追加の警備をしてくれるおかげで安心だよ #会場周辺警備 #サッカー	
3437	CHIRP_POLICY	MatchSecurity	1	No more pickpockets taking advantage of football fans! #matchsecurity #football	もうスリも観客を狙えないね！ #会場周辺警備 #サッカー	
3438	CHIRP_POLICY	MatchSecurity	2	Finally I can concentrate on the match and not keeping an eye on my purse. #matchsecurity #football	ついにこれで財布が取られる心配なく試合に集中できるよ！ #会場周辺警備 #サッカー	
3439	CHIRP_POLICY	MatchSecurity	3	It's good that there are more police on match days, I used to feel a lot less safe going to the matches. #matchsecurity #football	よく試合を見に行くのは安全じゃないと思ってたから警備が強化されたのはいいことだわな #会場周辺警備 #サッカー	
3440	CHIRP_POLICY	MatchSecurity	4	More police = better #matchsecurity #football	より多い警備＝ベター #会場周辺警備 #サッカー	
3441	CHIRP_POLICY	MatchSecurity	5	Why are we wasting money on extra police on match days? I think homeless sloths are much more in need of help than football fans! #matchsecurity #football	なんで試合当日に警備を強化するなんて無駄遣いしてんの？サッカーファンなんかよりホームレスとかほかに助けが必要な人たちがいるでしょうが！ #会場周辺警備 #サッカー	
3442	CHIRP_POLICY	MatchSecurity	6	Football fans should take better care of their belongings and keep their heads cool! No extra police would be needed! #matchsecurity #football	サッカーファンは自分の持ち物にもっと気を配って、冷静さを保つべきだ！追加の警備なんかいらないよ！ #会場周辺警備 #サッカー	
3443	CHIRP_POLICY	MatchSecurity	7	Do we really need more police on match days? Maybe that money could be better spent on others things, like libraries #matchsecurity #football	ほんとに大会日の警備強化なんか必要なの？その金で図書館とかさ、ほかにもっといい使い道があるんじゃないの？ #会場周辺警備	
3444	CHIRP_POLICY	Forest	0	Thanks @mayor for supporting the timber industry. A huge step towards a greener tomorrow. #industrialboom #greenmoney	@mayor 林業への援助ありがとう。緑ある明日への大きな一歩だよ。 #産業の発展 #グリーンマネー	
3445	CHIRP_POLICY	Forest	1	Why are you cutting down all the trees? I hope our city will not turn into barren wasteland now. #savethetrees #deforestation	市長、なぜあなたはそこら中の木を切りまくっているんだ？ ぼくたちの町が不毛地帯にならないことを願うよ。#木々たちを守れ #乱伐	
3446	CHIRP_POLICY	Farming	0	Way to go @mayor ! IMHO yellow cornfields are a much better sight than dirty factories. #cows #farming #moremoney	でかしましたぞ @mayor！ 私見ですが、汚らしい工場より黄色のトウモロコシ畑のほうがはるかにいい眺めですな。 #牛 #農業 #もっと資金を	
3447	CHIRP_POLICY	Farming	1	Oh, c'mon @mayor ! Doesn't the city board come up with anything more modern than farming? What's next #horse #wagons ?	おい、なんだよ @mayor！ 市議会は農業なんかよりもっと現代的なことを考えないのか？ お次は #馬 か？#荷馬車 か？	
3448	CHIRP_POLICY	Oil	0	Good call @mayor ! Who would use the oil reserves under our city if not us! #industrialboom #moremoney #finderskeepers	いい知らせだ @mayor！ 街に埋まってる油脈を誰が使うんだ？僕ら以外にいない！ #産業の発展 #もっと資金を #見つけたもん勝ち	
3449	CHIRP_POLICY	Oil	1	I'm so sad our city needs to be ruined by those ugly oil pumps. Isn't there already enough oil in... wherever it comes from? #nothanks	あんな醜い油井で街が壊されるなんて悲しすぎる…石油なんて産地に行けばいっぱいあるじゃん…どこか知らないけど #もう結構	
3450	CHIRP_POLICY	Ore	0	@mayor Supporting the ore industry was the right choice. That is just what our city's economy needed! #industrialboom	@mayor 産業を支援するってのは正しい選択だ。なんせ俺達の都市の経済に必要なものなんだからな！ #産業の発展	
3451	CHIRP_POLICY	Ore	1	I do not dig this at all, @mayor. Has anyone considered the ecological impact of mining and how it will ruin our beautiful town? #golddiggers	私はもう採掘なんてしないぞ、@mayor。鉱業が環境に与える影響を考えたことはあるか？ それが我々の美しい町の景観を台無しにすることについては？ #金鉱夫	
3452	CHIRP_POLICY	PowerSaving	0	@powerplant:The new energy meters encourage citizens to conserve #electricity. Benefits are almost instant. #energy #sustainability	@powerplant:新しい電力メーターを #電力 節約のため推奨しています。効果はすぐに出るでしょう。 #エネルギー #持続可能性	
3453	CHIRP_POLICY	PowerSaving	1	Does someone know how much this #energy #meter consumes #electricity ?	だれか #電力 #メーター の消費 #電力 ってわかるかな？	
3454	CHIRP_POLICY	WaterSaving	0	@waterworks takes on water conservation by installing water meters in the district. #sourceoflife #tapwater	@waterworks は地域に水道メーターを設置して水資源を管理するようになった。 #命の源 #水道水	
3455	CHIRP_POLICY	WaterSaving	1	These #water meters are great! I'm saving #money and the #environment at the same time :)	この #水道 メーターは素晴らしいね！ お金も節約できるし、環境も守れる！ :)	
3456	CHIRP_POLICY	SmokeDetectors	0	The city provides #smokedetectors for its residents free of charge! #ilovethiscity #firedepartmentrocks	市が無料で #火災警報機 を住民に提供してくれた！ #私はこの都市が大好きだ #最高の消防	
3457	CHIRP_POLICY	SmokeDetectors	1	My #cat was just saved by a #smokedetector. Thank you @firedepartment !	うちの #ニャン子ちゃん が #火災警報機 のおかげで助かったよー！ @firedepartment ありがとね！	
3458	CHIRP_POLICY	RecreationBoost	0	Feeling #inspired to go enjoy the #greatoutdoors. #parks&rec	何だか #大自然 を楽しみに行きたい気持ちに #触発 されたよ。 #公園&休養	
3459	CHIRP_POLICY	RecreationBoost	1	@mayor Having a clean city with great outdoors opportunities is a privilege! Thanks!	@mayor 大自然に触れる機会がある綺麗な都市に住めるっていうのはまさに特権だね！ ありがとう！	
3460	CHIRP_POLICY	PetBan	0	Saw a sign "No pets allowed". I'm in total dismay! What was the @mayor thinking? #nopuppiesallowed #ihatethiscity	「ペット禁止」のお知らせを見た。絶望した！ @mayorは一体どうしてこんなことを……？ #犬の飼育全面禁止 #この都市サイアク	
3461	CHIRP_POLICY	PetBan	1	No more #dog #poop everywhere! What a #joy! #notopoop	#犬 も #糞 も消え去った！ #やったぜ ！ #糞お断り	
3462	CHIRP_POLICY	Recycling	0	We are finally #recycling! I can't wait to separate all my trash into different piles. Do batteries go with metals? #lifechoices	ついに #リサイクル が出来る！ 私のゴミを別々の山に分別するのが待ち遠しくてたまらないよ。 ところで電池って金属ゴミと一緒でいいのかな？ #人生の選択	
3463	CHIRP_POLICY	Recycling	1	Yes! #recycling is an important step in admitting our impact on nature and the environment! #reduce #carbonfootprint	うん！ #リサイクル は自然と環境への影響を認識するのに重要なステップだ！#リデュース #カーボンフットプリント	
3464	CHIRP_POLICY	SmokingBan	0	@mayor Who are you to say what I can do? What's next? Ban #sandalswithsocks? #notcool #iwantfreedom	@mayor これはいけない、あれはいけないとか何様？次はなんだ？ #靴下でサンダル を禁止しますってか？ #ひでぇ #自由が欲しい	
3465	CHIRP_POLICY	SmokingBan	1	I think this #smokingban is excellent! For a non-smoking bartender like me, this is great!	この #禁煙条例 は素晴らしいと思うよ！ 自分みたいなタバコを吸わないバーテンダーにとってはすごく助かる！	
3466	CHIRP_POLICY	EducationBoost	0	With help from the @mayor, local schools will be up for the Academic Excellence Award. #learningisfun #educationreform	@mayor の援助のおかげで大学が学術優秀賞に選ばれました。 #学習は楽しい #教育改革	
3467	CHIRP_POLICY	EducationBoost	1	@sciencesentinel Great work kiddo! Student invents a revolutionary #3D #printing method	@sciencesentinel よくやったねキミ！ 学生が画期的な #3D #プリンター を発明したぞ。	
3468	CHIRP_POLICY	RecreationalUse	0	Yaman! I is gonna hav a spliff now an take it easy! #itslegalized #THC #aimhigh	ヤーマン！ ちょっくら葉っぱ吸ってくんわ！ じゃあな！ #合法化 #THC #ハイになろうぜ	
3469	CHIRP_POLICY	RecreationalUse	1	The @police department is organizing a #joint task force to #weed out unlicensed coffee shops and medical marijuana retailers.	現在 @police は無許可の医療用マリファナ取扱店舗および「コーヒーショップ」を「除 #草 」するため #ジョイント タスクフォースを編成中の模様です。	
3470	CHIRP_POLICY	FreeTransport	0	@mayor Thank you for the #free #public #transportation! This is great news for the #students and nature alike!	@mayor #公共 #交通 の #無料化 に感謝します！ これは #学生 と自然の両方にとって素晴らしい知らせです！	
3471	CHIRP_POLICY	FreeTransport	1	Anyone interested in a used sedan? Car for sale because of low usage #carforsale #free #publictransport	セダンに興味のある人はいませんか？ あまり使わないので車を売り出しています #車販売 #無料 #公共交通機関	
3472	CHIRP_POLICY	TaxRaiseResLow	0	Higher #taxes? What is this madness? @mayor better have a good explanation for this. #appalled #thanksmayor	#税金 高くなってない？ 何だよこれ滅茶苦茶じゃないか？ @mayor 一体これはどういう事なのかきっちり説明してくれよ。	
3473	CHIRP_POLICY	TaxRaiseResHigh	0	It sure is expensive to live in this area. Hope the @mayor balances the living costs with good #services. #notimpressed	「それ」がこの地域で生きていくのには高過ぎるのは確かだ。@mayor が生活費と良質な #公共サービス のバランスを考えてくれることを願うよ。 #感心しないね	
3474	CHIRP_POLICY	TaxRaiseComLow	0	Small business owner always gets the shaft! I hope we'll have enough customers to keep us afloat. #nomoresales	中小企業の社長はいっつもひどい目にあう！ 倒産しないくらい沢山客が来ないかな… #売上ナシ	
3475	CHIRP_POLICY	TaxRaiseComHigh	0	@mayor goes after the backbone of #consumerism. Here's to hoping this will only be temporary. #downscaling #hightaxes	@mayor は#消費者保護運動 の支持を得ようとしている。これが一時的なものであることを願うほかありませんね。 #経済縮小 #高税率	
3476	CHIRP_POLICY	TaxRaiseOffice	0	@local_government wants to support only the most successful businesses. Not sure if smart or not. #fatcats	@local_goverment は一部の大企業のみ支援するつもりだ。それが賢いのか、そうでないのかはわからないが。 #金持ち	
3477	CHIRP_POLICY	TaxLowerResLow	0	Easy living in the #suburbs. The only thing missing now is an automated grocery delivery network. #greatneighborhood	#郊外 での気楽で素朴な生活。一つだけ足りないのは自動食品配達サービスのみ。 #素敵な環境	
3478	CHIRP_POLICY	TaxLowerResHigh	0	It's surprisingly #affordable living in the city. @mayor is a real #goodguygreg. #lovethecity	ここの税金はクッソ #安い。 @mayor はマジ #いい奴 。 #この都市最高	
3479	CHIRP_POLICY	TaxLowerComLow	0	Great to see so many small businesses thriving in the city. There are some really cool shopping possibilities. #smallbiz #boutiques	街に個人経営のショップが増えているのは嬉しいな。そういう店は思わぬ掘り出し物があったりするんだよ。 #スモールビズ #ブティック	
3480	CHIRP_POLICY	TaxLowerComHigh	0	@mayor favors big retail companies. Let's see how this pans out. #hyped #buymore	@mayor は大規模小売業を奨励している。うまくいくかやってみよう #イイネ #もっと買え	
3481	CHIRP_POLICY	TaxLowerOffice	0	Tech corporations find a #safehaven in the city. To many, #lowtaxes look very inviting. #crushingit #whitecollars	技術企業は #安息の地 を見つけた。多くの人にとって、 #減税 は魅力的だ。 #やったね #ホワイトカラー	
3482	CHIRP_POLICY	SmallBusiness	0	Small local businesses have become a #politicalagenda for the @mayor in the public forum. Shop owners are expecting a boost in sales. #smallbizboost	公開討論会で、地元中小企業が @mayor の #重点政策 に挙がった。商店主たちは、売上高の後押しを期待している。 #中小企業振興	
3483	CHIRP_POLICY	SmallBusiness	1	Finally the policy-makers have understood that small businessess are the backbone of our city's economy! #smallbizboost	ついに政策担当者は、中小企業が私たちの街の経済におけるバックボーンであることを理解したのだ！ #中小企業振興	
