0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
6820	CHIRP_RANDOM		5	Global warming speeding up. Some groups still in denial. #climatechange	地球温暖化が加速。いくつかの研究グループはそれを否定。 #気候変動	
6821	CHIRP_RANDOM		6	Threat of tsunamis cause shutdown of nuclear plants worldwide. Highly polluting coal power deemed a better solution. #backpedaling	津波の脅威が世界的な脱原発の要因となっている。環境汚染度の高い石炭発電所がより良い解決策とされている。 #揺り戻し	
6822	CHIRP_RANDOM		7	Reports of trouble at the @black_mesa research facility. #smelltheashes #freemen	@black_mesa の研究施設でのトラブルの報告。 #焦げ臭い #一般市民	
6823	CHIRP_RANDOM		8	Fully manned scientific station built at the bottom of the sea. Famous film director among the funders. #deepseamission #sleepingwithfishes	海底に無償の有人科学ステーションが建てられた。出資者の一人は有名な映画監督。 #深海ミッション #魚と眠る	
6824	CHIRP_RANDOM		9	Surgery performed by robots – doctors on permanent coffee break. #automatons #medicare	ロボットが手術？ 医者は暇を出される。 #ロボット #医療	
6825	CHIRP_RANDOM		10	Pet robots a huge hit among children. #catsanddogs	ペットロボが子供たちの間で大流行。 #猫と犬	
6826	CHIRP_RANDOM		11	Mysterious cult leader predicts the end of the world – again. #endisnigh	新時代のノストラダムスが世界の終りを予言？ #終わりは近い	
6827	CHIRP_RANDOM		12	Tons of seaweed produced for human consumption every year. Goes surprisingly well with brownies. #weedofthesea	毎年何トンもの海藻製品が人間によって消費されます。ブラウニーと驚くほどよく合う。 #海の雑草	
6828	CHIRP_RANDOM		13	Genetically manipulated corn grows three times faster than regular corn. Organic food lobbyists hungry for negative impacts. #GMFoods	遺伝子組換えのトウモロコシは通常のものより3倍早く育つ。自然食品の推進者は良くない印象を与えたがる。 #GM食品	
6829	CHIRP_RANDOM		14	Odd #mutations detected on ten percent of people. Public consensus still on the fence about #invisible people and laser eyes. #giftedpeople	#突然変異 を起こした人々が全体の１０％に。依然 #透明 人間やサイクロプスについて人々は知らされていない。 #超能力者	
6830	CHIRP_RANDOM		15	Tomb of a long lost pharaoh found in the Valley of the Kings. #lost&found	長い間忘れ去られていたファラオの墓が王家の谷で発見されました。 #遺失	
6831	CHIRP_RANDOM		16	#FreedomStar space station reaches #Earth orbit. Luxury resort hotel plans under way. #Astronomy #Hotels	#自由の星 宇宙ステーションは #地球 の軌道に到達。高級リゾートホテル計画が進行中。 #天文学 #ホテル	
6832	CHIRP_RANDOM		17	New measures taken to save the rain forests. Plant a tree campaigns underway on popular websites. #plantatree	熱帯雨林を守る新たな措置が講じられる。人気ウェブサイトで植樹キャンペーンが進行。 #植樹	
6833	CHIRP_RANDOM		18	World's largest solar power plant opened. Operators hoping for sunny weather. #powerofthesun	世界最大の太陽熱発電所が稼動開始しました。オペレーターたちは晴天を祈っています。 #太陽の力	
6834	CHIRP_RANDOM		19	@DataDyne offers neural transplants at low cost. #affordabletech #futureisnow	@DataDyneは、低コストでの神経移植を提供しています。 #安価なハイテク #未来は今	
6835	CHIRP_RANDOM		20	Union Aerospace Corporation announces their plans for Mars. #UAC #marsmission	エアロスペース社は火星行きの計画を発表しました。 #UAC #火星ミッション	
6836	CHIRP_RANDOM		21	Solar probe sent to orbit Sun. Follow its journey on Chirper at @solar_probe. #astro #science	太陽探査機が太陽の衛星軌道に乗ったよ。チャーパーで太陽探査機 @solar_probe をフォローして軌跡を知ろう。 #宇宙 #科学	
6837	CHIRP_RANDOM		22	Wireless networks now available for free everywhere in the world. #freeinternet #netneutrality	世界中どこでも無料で無線ネットワークが使えるよ。 #無料インターネット #ネット中立性	
6838	CHIRP_RANDOM		23	Ash from a volcanic eruption causes delays in international air traffic. Volcano ash filters planned for installation during the next decade. #nomoreash	噴火による火山灰が国際的な航空交通の遅れの原因となる。今後１０年をめどに火山灰フィルターを実用化させる計画が進行中。 #バイバイ火山灰	
6839	CHIRP_RANDOM		24	A miniature black hole created in the LHC. @scientists threw a coin in it, reporting that the science checks out. #eureka	LHCで小型のブラックホールが作成される。 @scientists が確認の上その中にコインを投げ入れる。 #eureka #大発見	
6840	CHIRP_RANDOM		25	#quadcopters becoming increasingly efficient for delivery services, dropping packages directly at your door. #tech #onlinestores	ますます便利になる配送用 #ドローン 、荷物を直接あなたの玄関先に。 #科学技術 #オンラインストア	
6841	CHIRP_RANDOM		26	Digital watches making a comeback this season. Yesterday's future is today's ”vintage”, say fashion designers. #design #fashion	今季デジタル時計が再びブームに。ファッションデザイナーいわく「昨日の最先端は今日の時代遅れ」 #デザイン #ファッション	
6842	CHIRP_RANDOM		27	Criminals reported avoiding retina scans with contact lenses. Experimental #pre-crime division to combat crime. #precogs #futureecho	犯罪者がコンタクトレンズで網膜スキャンを回避してるという報告が上がった。犯罪と戦うため新たな #防犯 部門を設置しよう。 #予知能力者 #千里眼	
6843	CHIRP_RANDOM		28	Teflon-coated underwear sell like hot cakes. Straps required to keep said underwear in place. #nonstickpants	テフロン加工の下着がホットケーキ並みに爆売れ。着用の際は位置固定のひもが必要。 #こげないパンツ	
6844	CHIRP_RANDOM		29	Human #replicants excellent for physical labor. Tyrell Corporation to ship them to the Moon. #voight-kampff	#レプリカント は肉体労働に最適。タイレル社はそれらを月に出荷。 #ヴォイト＝カンプ	
6845	CHIRP_RANDOM		30	Scientists research possibilities of using cooking oil as fuel. Food enthusiasts afraid the development might endanger delicious meals. #foodorfuel	科学者たちは料理油を燃料として利用する方法を研究している。美食家たちはそれによって美味しい食事が危険に晒されるのではと心配しています。 #食べ物か燃料か	
6846	CHIRP_RANDOM		31	Knights Templar come out of hiding, see the state of the world and return back to hiding. #islepttoolong	竜宮城から帰った浦島太郎は地上の様子にびっくり！ そっと玉手箱を開けた。 #浦島太郎	
6847	CHIRP_RANDOM		32	Possible structures observed on the surface of Mars. International joint-operation to explore the anomaly underway. #lifeonmars	火星の表面に未確認構造体を発見。国際作業チームが調査を実施中。 #火星の生命体	
6848	CHIRP_RANDOM		33	The weather forecast for this week is sunny with a chance of mild wind coming from the north. #alwayssunny	今週の天気は北からくる暖気の影響で晴れるでしょう。 #いつも晴れ	
6849	CHIRP_RANDOM		34	@deltamavericks have won the National Baseball League championship! Fans have gone out to the streets to celebrate their well-earned victory. #gomavericks	@deltamavericks がナショナルベースボールリーグ制覇！ 彼らの健闘を称えるファンが通りにあふれています。 #いけマーベリックス	
6850	CHIRP_RANDOM		35	@illuminati now taking applications for new members. Address for applications is a secret. #aliens #conspiracy	@illuminati は現在新規加入申し込みを受付中。なお、申し込み先は秘密である。 #エイリアン #陰謀	
6851	CHIRP_RANDOM		36	The newest reality show airs tonight! #isthisreal	最新のリアリティショーが今夜上演！ #リアルなのか	
6852	CHIRP_RANDOM		37	#Android and #gynoid robot models released for consumer use – now you can buy a friend or a partner! #artificiallove	#アンドロイド と #ガイノイド の市販モデルが発売？ 今や友人も恋人も買える時代です。 #人工愛	
6853	CHIRP_RANDOM		38	High energy plankton wafer hits the food market. Boy, it's yummy! #superfood	高エネルギーなプランクトンウエハースが食品市場に登場！ ねえねえ、これ美味しいよ！ #スーパーフード	
6854	CHIRP_RANDOM		39	Health care goes #universal around the world. More health care with smaller cost. #universalcare	医療は世界の #常識 になる。少額でより多くの医療を。 #医療を常識に	
6855	CHIRP_RANDOM		40	Mail-order babies available! Select the best genes yourself. Free shipping. #babiesovernight	赤ちゃんが通販可能に! 最高の遺伝子を貴方に。送料無料。 #一夜で赤ちゃん	
6856	CHIRP_RANDOM		41	See-through plastic jackets are in fashion. No one knows why. #fashion	透明なプラスチック製ジャケットが流行しています。何故なのかは誰も知りません。 #ファッション	
6857	CHIRP_RANDOM		42	Toads with hypnotic abilities the most popular pet of th- ALL GLORY TO THE HYPNOTOAD. #hypnotoad	催眠能力を持つカエルが最も人気のペットn……すべての催眠ガエルに栄光あれ #催眠ガエル	
6858	CHIRP_RANDOM		43	Levitating cats the new trending topic on the internet. #cats	空飛ぶ猫がネット上で話題に。 #猫	
6859	CHIRP_RANDOM		44	The new cleaning robot from @OCP is great. It does the dishes and laundry and vacuums. #robohelp	@OCP のお掃除ロボットの新製品はすごい。皿洗いも洗濯も部屋の掃除もやってくれる。 #お手伝いロボ	
6860	CHIRP_RANDOM		45	@british_lord I'm really excited about the journey. Privately funded spacecraft leaves Earth for Moon. #inspace	@british_lord 今回の旅にすごく興奮していますよ。民間宇宙船は月に向けて地球を飛び立ちました。 #宇宙にて	
6861	CHIRP_RANDOM		46	@scientists Solar eclipse this summer in the North Pole. #naturalwonder	@scientists 今夏の日食は北極点で見られます。 #自然のふしぎ	
6862	CHIRP_RANDOM		47	@catwalk: Silver was the new black, now orange is the new black. #orangeisblack	@catwalk 昔はSilver is the new black(ブランド)だったけど今はorange is the new black(TVドラマ)がイケてるね #orangeisblack	
6863	CHIRP_RANDOM		48	@loshermanosumbrellas It melts in the rain! Fully bio-degradable umbrella in stores! #hacks	@loshermanosumbrellas 雨で溶けちゃう！ 生分解性素材の傘、バイオアンブレラ発売中！ #知恵	
6864	CHIRP_RANDOM		49	@starry_eyes implants offer a wide range of colors and patterns – would you like snake eyes or purple glitter? #beauty	@starry_eyes インプラントが様々な色とパターンを提供する ‐ 蛇のような目や紫の輝きは好きですか？ #美容	
6865	CHIRP_RANDOM		50	@veridian_dynamics Hit a wall few times, otherwise it looks and feels great! Rocket packs tested in controlled environment. #rocketeer	@veridian_dynamics 壁に何回か激突した以外は、イイ感じだ！ ロケットパックの実験は制御環境下で行われた。 #ロケット技師	
6866	CHIRP_RANDOM		51	@project_lazarus What happened to you guys? International conglomerate stops funding project Lazarus. #livingdead	@project_lazarus 一体何が起こったんだ？ 某巨大企業がプロジェクト・ラザルスへの支援を中止した。 #ゾンビ	
6867	WORKSHOP_AD_DISABLED		0	This panel is inactive as the game was started using the ”-noWorkshop” toggle.	”-noWorkshop” オプションが有効のため、Workshop のパネルが無効化されています。	
6868	OPTIONS_DOF_TYPE		0	Depth Of Field Type	被写界深度のタイプ	
6869	OPTIONS_DOF_AMOUNT		0	Depth Of Field Amount	被写界深度の深さ	
6870	OPTIONS_DOF_DISABLED		0	Disabled	無効	
6871	OPTIONS_DOF_TILTSHIFT		0	Legacy	レガシー	
6872	OPTIONS_DOF_NORMAL		0	Normal	標準	
6873	OPTIONS_DOF_HIGH		0	High	高	
6874	OPTIONS_MOUSELIGHTINTENSITY		0	Mouse light intensity during night	夜間のカーソルの明るさ	
6875	OPTIONS_ENABLE_DAY_NIGHT		0	Use day/night cycle	昼/夜をサイクルする	
6876	INFO_PUBLICTRANSPORT_TAXI		0	Taxi	タクシー	
6877	TIMECONTROL		0	Day/Night Control	昼/夜のコントロール	
6878	PROPS_CATEGORY	PropsCommonLights	0	Lights	照明	
6879	PROPS_CATEGORY	PropsMarkers	0	Markers	マーカー	1.10.0-f3 にて追加
6880	PROPS_CATEGORY	EnvironmentGeneral	0	General	一般	
6881	PROPS_CATEGORY	EnvironmentRocks	0	Rocks	岩	
6882	PROPS_CATEGORY	EnvironmentAncient	0	Ancient	古代	
6883	PROPS_CATEGORY	EnvironmentMedieval	0	Medieval	中世	
6884	PROPS_CATEGORY	EnvironmentModern	0	Modern	現代	
6885	PROPS_CATEGORY	EnvironmentVehicles	0	Vehicles	乗り物	
6886	PROPS_CATEGORY	PropsBillboardsLogo	0	Logos	ロゴ	
6887	PROPS_CATEGORY	PropsBillboardsRandomLogo	0	Random Logos	ランダムロゴ	
6888	PROPS_CATEGORY	PropsBillboardsSmallBillboard	0	Small Billboards	小さい看板	
6889	PROPS_CATEGORY	PropsBillboardsMediumBillboard	0	Medium Billboards	中くらいの看板	
6890	PROPS_CATEGORY	PropsBillboardsLargeBillboard	0	Large Billboards	大きい看板	
6891	PROPS_CATEGORY	PropsSpecialBillboardsRandomLargeBillboard	0	Random Large Billboards	ランダムな大きい看板	
6892	PROPS_CATEGORY	PropsSpecialBillboardsRandomSmallBillboard	0	Random Small Billboards	ランダムな小さい看板	
6893	PROPS_CATEGORY	PropsSpecialBillboardsRandomMediumBillboard	0	Random Medium Billboards	ランダムな中くらいの看板	
6894	PROPS_CATEGORY	PropsSpecialBillboards3DBillboard	0	3D Billboards	3D看板	
6895	PROPS_CATEGORY	PropsSpecialBillboardsAnimatedBillboard	0	Animated Billboards	アニメーション看板	
6896	PROPS_CATEGORY	PropsIndustrialContainers	0	Containers	コンテナ	
6897	PROPS_CATEGORY	PropsIndustrialConstructionMaterials	0	Construction Materials	建築資材	
6898	PROPS_CATEGORY	PropsIndustrialStructures	0	Structures	建造物	
6899	PROPS_CATEGORY	PropsParksPlaygrounds	0	Playgrounds	遊び場	
6900	PROPS_CATEGORY	PropsParksFlowersAndPlants	0	Flowers and Plants	花や植物	
6901	PROPS_CATEGORY	PropsParksParkEquipment	0	Park Equipment	公園設備	
6902	PROPS_CATEGORY	PropsParksFountains	0	Fountains	噴水	
6903	PROPS_CATEGORY	PropsCommonGarbage	0	Garbage	ゴミ	
6904	PROPS_CATEGORY	PropsCommonCommunications	0	Communications	通信	
6905	PROPS_CATEGORY	PropsCommonStreets	0	Streets	ストリート	
6906	PROPS_CATEGORY	PropsResidentialHomeYard	0	Home Yard	住宅の庭	
6907	PROPS_CATEGORY	PropsResidentialGroundTiles	0	Ground Tiles	地面	
6908	PROPS_CATEGORY	PropsCommonAccessories	0	Accessories	装飾	
6909	PROPS_CATEGORY	PropsResidentialRooftopAccess	0	Rooftop Accesses	屋上用の装飾	
6910	PROPS_CATEGORY	PropsResidentialRandomRooftopAccess	0	Random Rooftop Accesses	ランダムな屋上用の装飾	
6911	LINE_SCHEDULE		0	Line activity	路線設定	
6912	LINE_SCHEDULE_DAY		0	Line only active during day time	この路線は日中にのみ運行します	
6913	LINE_SCHEDULE_NIGHT		0	Line only active during night time	この路線は夜間にのみ運行します	
6914	LINE_SCHEDULE_BOTH		0	Line active both at day and night time	この路線は一日中運行します	
6915	INFO_CRIME_JAIL_AVAILABILITY		0	Jails availability	留置場の充足度	
6916	INFO_CRIME_PRISONERS		0	Detained criminals: {0:N0}	留置中の犯罪者: {0:N0}	
6917	INFO_CRIME_JAILCAPACITY		0	Jails capacity: {0:N0}	留置場容量: {0:N0}	
6918	WORKSHOP_ADDSTYLE		0	Add style	スタイルを追加	
6919	WORKSHOP_ADDSTYLE_TOOLTIP		0	Create a new district style	新規地域スタイルを作成	
6920	CONTENTMANAGER_SHOWSTYLEASSETS		0	Show assets	アセットを表示	
6921	CONTENTMANAGER_STYLEASSETREMOVE_TOOLTIP		0	Remove the asset from this style	スタイルからアセットを削除	
6922	WORKSHOP_NEWSTYLE		0	New style	新規スタイル	
6923	WORKSHOP_STYLES		0	Get more styles on	更に多くのスタイルを入手する→	
6924	CONTENTMANAGER_STYLES		0	STYLES	スタイル	
6925	CONTENTMANAGER_ADDTOSTYLE		0	Add to style...	スタイルに追加	
6926	CONTENTMANAGER_ADDEDTOSTYLE		0	Asset was added to style	スタイルに追加されたアセット	
6927	DISTRICT_CATEGORY	DistrictSpecializationPaint	0	Districts Painting tools	地区ペイントツール	
6928	DISTRICT_CATEGORY	DistrictSpecializationIndustrial	0	Industrial Specializations	工業特化地区	
6929	DISTRICT_CATEGORY	DistrictSpecializationCommercial	0	Commercial Specializations	商業特化地区	
6930	DISTRICT_CATEGORY	DistrictSpecializationResidential	0	Residential Specializations	住宅特化地区	1.9.0-f5で追加
6931	DISTRICT_CATEGORY	DistrictSpecializationOffice	0	Office Specializations	オフィス特化地区	1.9.0-f5で追加
6932	UNLOCK_SPECIALIZATION_COMMERCIAL		0	New Commercial Specializations	商業特化地区の追加	
6933	DISTRICT_SPECIALIZATION		0	Specializations	特化	
6934	DISTRICT_SPECIALIZATION_COMMERCIAL		0	Commercial Specialization: {0}	商業特化: {0}	
6935	DISTRICT_SPECIALIZATION_INDUSTRIAL		0	Industrial Specialization: {0}	工業特化: {0}	
6936	CONTENTMANAGER_STYLEREPLACES		0	Replaces	置き換え	
6937	CONTENTMANAGER_STYLEINCOMPLETE		0	Warning! The style may function poorly, because it has little variety in the following types:	警告！ 次のタイプの種類が少ないため、このスタイルは効果的に動作しないと思われます:	
6938	CONTENTMANAGER_ASSET_STYLECOUNT		0	Included in {0} style(s)	{0}種のスタイルで使用	
6939	ECONOMY_LEISURE		0	Leisure	レジャー	
6940	ECONOMY_TOURIST		0	Tourism	観光	
6941	WORKSHOP_PUBLISHSTYLE		0	PUBLISH STYLE ON STEAM WORKSHOP	スタイルをSTEAM WORKSHOPへ公開する	
6942	CONTENTMANAGER_STYLELEGACY		0	No details are available, because the style contains legacy assets	スタイルには古いアセットが含まれるため詳細を取得できません	
6943	CONTENTMANAGER_STYLESUBSCRIBEALL		0	SUBSCRIBE TO ALL	すべてサブスクライブ	
6944	CONTENTMANAGER_STYLELEVEL		0	level	レベル	
6945	FEATURES	MonumentExpansion1	0	Leisure & Tourism Unique Buildings	レジャーと観光のユニーク施設	
6946	FEATURES	Ferry	0	Ferry	フェリー	
6947	FEATURES	Blimp	0	Blimp	飛行船	
6948	FEATURES	ParkAreas	0	Park Areas	パークエリア	1.10.0-f3 にて追加
6949	FEATURES	WalkingTour	0	Walking Tours	徒歩ツアーコース	1.10.0-f3 にて追加
6950	FEATURES	SightseeingBus	0	Sightseeing Bus Tours	観光バスツアー	1.10.0-f3 にて追加
6951	FEATURES	IndustryAreas	0	Industry Areas	産業エリア	1.11.0-f3 にて追加
6952	FEATURES	CampusAreas	0	Campus Areas	キャンパスエリア	1.12.0-f5 にて追加
6953	FEATURES	IntercityBus	0	Intercity Bus	都市間バス	1.13.0-f7 にて追加
6954	FEATURES	Helicopter	0	Helicopter	ヘリコプター	1.13.0-f7 にて追加
6955	FEATURES	Trolleybus	0	Trolleybus	トロリーバス	1.13.0-f7 にて追加
6956	FEATURES	Fishing	0	Fishing Industry	漁業	1.13.0-f7 にて追加
6957	FEATURES	MonumentConcerts	0	Concerts	コンサート	
6958	FEATURES	MonumentFootball	0	Football	サッカー	
6959	FEATURES	Landscaping	0	Landscaping	修景	
6960	FEATURES	Loans	0	Loans	融資	
6961	FEATURES	SecondLoan	0	Second Loan	融資2	
6962	FEATURES	ThirdLoan	0	Third Loan	融資3	
6963	FEATURES	Policies	0	Policies	条例	
6964	FEATURES	Districts	0	Districts	地区	
6965	FEATURES	Taxes	0	Taxes	税金	
6966	FEATURES	Wonders	0	Monuments	モニュメント	
6967	FEATURES	MonumentLevel2	0	Level 2 Unique Buildings	レベル2 ユニーク施設	
6968	FEATURES	MonumentLevel3	0	Level 3 Unique Buildings	レベル3 ユニーク施設	
6969	FEATURES	MonumentLevel4	0	Level 4 Unique Buildings	レベル4 ユニーク施設	
6970	FEATURES	MonumentLevel5	0	Level 5 Unique Buildings	レベル5 ユニーク施設	
6971	FEATURES	MonumentLevel6	0	Level 6 Unique Buildings	レベル6 ユニーク施設	
6972	FEATURES_DESC	MonumentExpansion1	0	Unique buildings are attractions that draw in tourists. Each Unique Building is unlocked separately and has its own requirements.	ユニーク施設は、観光客を誘致するアトラクションになります。建物はそれぞれ個別にアンロックされ、その条件も違います。	
6973	FEATURES_DESC	Ferry	0	Ferries travel on water and can use canals to reach locations.	フェリーは水上や運河を通り、目的地に行き着きます。	
6974	FEATURES_DESC	Blimp	0	Blimps soar high above the city, taking passengers from one stop to another.	飛行船は都市の上空を航行し、乗り場から乗り場へ乗客を送り届けます。	
6975	FEATURES_DESC	ParkAreas	0	Park Areas can be used to build specialized parks of varying sizes.	パークエリアは、さまざまな大きさや形の複合パークを作成できます。	1.10.0-f3 にて追加
6976	FEATURES_DESC	WalkingTour	0	Walking Tours allows you to make tour lines for pedestrians and guide visitors to specific locations better.	徒歩ツアーコースは、徒歩の観光客を特定の場所へ、より適切に案内することができます。	1.10.0-f3 にて追加
6977	FEATURES_DESC	SightseeingBus	0	The tourists can travel around the city fast and easy and experience its various attractions by taking a sightseeing bus tour.	観光バスツアーの利用客は、より速く、より楽に、都市内のアトラクションを楽しむことができます。	1.10.0-f3 にて追加
6978	FEATURES_DESC	IndustryAreas	0	Industry Areas can be used to build specialized areas of varying sizes and shapes.	産業エリアは、さまざまなサイズと形状の特化工業地帯を構築するために使用できます。	1.11.0-f3 にて追加
6979	FEATURES_DESC	CampusAreas	0	Campus Area tool can be used to create campus areas of various shapes and sizes. For young adults the Campus Areas provide university level education.	キャンパスエリアツールは色々な形やサイズのキャンパスエリアを作るのに使います。若者に対し、キャンパスエリアは高等教育レベルの教育を提供します。	1.12.0-f5 にて追加
6980	FEATURES_DESC	IntercityBus	0	The Intercity Bus is a public transportation service, which uses coaches for tourists and citizens to travel to and from the city.	都市間バスは、観光客や市民が他都市との往来の為に利用する長距離バスです。	1.13.0-f7 にて追加
6981	FEATURES_DESC	Helicopter	0	Passenger Helicopters avoid traffic altogether and zip through the sky, connecting people in a whole new way.	旅客ヘリは、勢いよく空に飛び出て交通渋滞を完全に回避する新たな道によって人々を各地と繋ぎます。	1.13.0-f7 にて追加
6982	FEATURES_DESC	Trolleybus	0	Trolleybuses allow you to construct the Trolleybus Depot, new roads and to create circular trolleybus public transport lines in your city.	トロリーバスとその停留所によって、あなたの街に新たな公共交通機関である環状トロリーバス路線を築くことが出来ます。	1.13.0-f7 にて追加
6983	FEATURES_DESC	Fishing	0	Fishing Industry unlocks Fishing Boat Harbors, Fish Market, creating your own Fishing Routes and much more!	漁業の解放により漁港や海鮮市場のロックが解除され、独自の漁業用航路等を作成できます！	1.13.0-f7 にて追加
6984	FEATURES_DESC	MonumentConcerts	0	Attract tourists and infuse your city with musical vibes by building a Festival Area. Organizing successful music events and festivals allows the Festival Area to be upgraded to have even larger memorable events.	フェス会場を建設して観光客を引き寄せ、街を活気ある音楽で満たしましょう。音楽イベントやフェスを何度も成功させれば、フェス会場をアップグレードしてより大々的なイベントを開催できるようになります。	
6985	FEATURES_DESC	MonumentFootball	0	Build a Football Stadium to allow your city to have its very own football team! The team plays matches on the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum.	サッカースタジアムを建てて都市に地元チームを誘致しよう！チームがスタジアムで試合を勝利を飾れば、都市（つまりあなた）は巨額の賞金を手にすることができます。	
6986	FEATURES_DESC	Landscaping	0	You can modify the terrain with the landscaping tools!	ツールを使って地形を変更することができます。	
6987	FEATURES_DESC	Loans	0	You can take a small loan, with low interest.	低金利で少額の融資を受けることができます。	
6988	FEATURES_DESC	SecondLoan	0	You can take a medium loan, with moderate interest.	中金利で中程度の額の融資を受けることができます。	
6989	FEATURES_DESC	ThirdLoan	0	You can take a large loan, with high interest.	高金利で大規模な融資を受けることができます。	
6990	FEATURES_DESC	Policies	0	Use policies to assign city or district wide regulations and specializations.	条例を使って都市全体や地区規模の規制や特化を設定できます。	
6991	FEATURES_DESC	Districts	0	Districts can be used to divide your city into specialized areas with Policies.	地区は、条例とともに用いて、都市の一部を特化エリアにするのに使えます。	
6992	FEATURES_DESC	Taxes	0	You can now adjust the taxation of different zones in the Money Panel.	経済パネルで区画ごとの税率を調整できるようになりました。	
6993	FEATURES_DESC	Wonders	0	Monuments are the accomplishments that will make your city stand apart from other cities.	モニュメントは都市を他と差別化する偉業です。	
6994	FEATURES_DESC	MonumentLevel2	0	Unique buildings are attractions that draw in tourists. Each Unique Building is unlocked separately and has its own requirements.	ユニーク施設は、観光客を誘致するアトラクションになります。建物はそれぞれ個別にアンロックされ、その条件も違います。	
6995	FEATURES_DESC	MonumentLevel3	0	Unique buildings are attractions that draw in tourists. Each Unique Building is unlocked separately and has its own requirements.	ユニーク施設は、観光客を誘致するアトラクションになります。建物はそれぞれ個別にアンロックされ、その条件も違います。	
6996	FEATURES_DESC	MonumentLevel4	0	Unique buildings are attractions that draw in tourists. Each Unique Building is unlocked separately and has its own requirements.	ユニーク施設は、観光客を誘致するアトラクションになります。建物はそれぞれ個別にアンロックされ、その条件も違います。	
6997	FEATURES_DESC	MonumentLevel5	0	Unique buildings are attractions that draw in tourists. Each Unique Building is unlocked separately and has its own requirements.	ユニーク施設は、観光客を誘致するアトラクションになります。建物はそれぞれ個別にアンロックされ、その条件も違います。	
6998	FEATURES_DESC	MonumentLevel6	0	Unique buildings are attractions that draw in tourists. Each Unique Building is unlocked separately and has its own requirements.	ユニーク施設は、観光客を誘致するアトラクションになります。建物はそれぞれ個別にアンロックされ、その条件も違います。	
6999	DISCLAIMER_MESSAGE	agreedModsDisclaimer	0	Mods and other user generated content ("UGC") are fan created content that modify your game experience. Neither Paradox Interactive nor Colossal Order screen or support uploaded UGC and download of such is at your own risk. Use the same precautions that you normally use when downloading software and beware that some UGC may not be safe. Please read the EULA for more information. Use of UGC through Steam Workshop is subject to the Steam Subscriber Agreement [http://store.steampowered.com/subscriber_agreement/]	MOD およびその他のユーザーが作成したコンテンツ ("UGC") とは、ファンが製作した、ゲーム体験を変更するコンテンツのことです。\nParadox Interactive も Colossal Order もアップロードされている UGC の検査もサポートもしませんし、ダウンロードは自己責任でお願いします。\nUGCを使用するにあたり、普段ソフトウェアをダウンロードする際と同様の警戒が必要であり、安全ではないものが含まれている可能性に注意して下さい。詳しくは、EULAをご覧下さい。\nSteam Workshop 経由で入手したUGCを使用する場合は、Steam Subscriber Agreement http://store.steampowered.com/subscriber_agreement/ に同意したものと見なされます。\n	
7000	DISCLAIMER_MESSAGE	agreedStylesDisclaimer	0	Please note that having many District styles in use may affect performance and make loading times longer. If you experience problems, try turning off District styles.	注意： 地区に建築スタイルを設定しすぎると、マシンのパフォーマンスに悪影響を及ぼし、またロード時間が長くなる場合があります。問題が起こったときは、地区の建築スタイルを無効にしてみてください。	
7001	CHIRP_FIRST_TRAMDEPOT		0	Wow, trams are coming to the city! #trams4ever #ilovetrams #trams!	わあ！路面電車が街にやってきた！ #路面電車よ永遠に #路面電車大好き #路面電車!	
7002	CHIRP_FIRST_SAUNA		0	Lovely warmth! Saunas make the winter time more bearable :) #sauna	暖ったかいって素敵！サウナがあれば冬場もつらくない :) #サウナ	
7003	CHIRP_FIRST_SKIRESORT		0	Skiing is the number one winter sport! I'll just grab my skis and head to the new resort right away! #skiing #skitime #wintersports	スキーは数ある中のウィンタースポーツで一番! 早速スキー板を抱えて新しいリゾートに滑りに行くよ! #スキー #スキーのお時間 #ウィンタースポーツ	
7004	CHIRP_FIRST_SPAHOTEL		0	Ah, warm water and massages! A spa was just what this city needed! #ilovethemayor #spatime #relaxation	ああ、あったかいお湯とマッサージ！スパこそこの街に必要なものだったんです！ #市長大好き! #スパのお時間 #リラクゼーション	
7005	CHIRP_FIRST_BOILERSTATION		0	Looks like we are getting some heating, way to go! #boilerstation #heating	ちょっと暖かくなったみたいだね、よくやった！ #ボイラーステーション #暖房中	
7006	CHIRP_FIRST_SNOWDUMP		0	Off with the snow! The city just got a brand new snowdump, awesome! #snowaway	雪の休日だ！市がちょうど作った新しい雪寄せ場はすごいね！ #雪どこかいけ	
7007	CHIRP_FIRST_ROADMAINTENANCEDEPOT		0	Road maintenance just got better! Soon we all can drive even faster on the roads! #needforspeed #roadmaintenance	道路の維持管理具合が良くなったね！これでみんなノロノロ運転しないで済むよ！ #急ぎ足 #道路管理	
7008	CHIRP_FIRST_GEOTHERMALPLANT		0	Geothermal energy is so exciting! Soon we can heat our houses with it! #heating #geothermalplant	地熱エネルギーはとてもエキサイティング！すぐに私たちの家を温めることができます！ #暖房 #地熱プラント	
7009	CHIRP_RANDOM_THEME	Winter	0	Skiing, sledges, reindeer... I love winter time! #wintertime #purejoy	スキー、そり、トナカイ...冬が大好き！ #冬季 #大好き	
7010	CHIRP_RANDOM_THEME	Winter	1	Winter is coming. Wait, is it already here? #winterwascoming	もうすぐ冬だよ。待てよ、もう来てる？ #冬が来る	
