name	key	ref_name	ref_key	index	value	translation
EXPENSES_TT_TOTAL		EXPENSES_TT_TOTAL		0	Weekly Total Expenses	
EXPENSES_TT_ROADS		EXPENSES_TT_ROADS		0	Weekly Roads Service Expenses	
EXPENSES_TT_ELECTRICITY		EXPENSES_TT_ELECTRICITY		0	Weekly Electricity Service Expenses	
EXPENSES_TT_WATER		EXPENSES_TT_WATER		0	Weekly Water and Sewage Service Expenses	
EXPENSES_TT_GARBAGE		EXPENSES_TT_GARBAGE		0	Weekly Garbage Service Expenses	
EXPENSES_TT_MONUMENTS		EXPENSES_TT_MONUMENTS		0	Weekly Unique Buildings Expenses	
EXPENSES_TT_HEALTHCARE		EXPENSES_TT_HEALTHCARE		0	Weekly Healthcare Expenses	
EXPENSES_TT_EDUCATION		EXPENSES_TT_EDUCATION		0	Weekly Education Expenses	
EXPENSES_TT_POLICE		EXPENSES_TT_POLICE		0	Weekly Police Department Expenses	
EXPENSES_TT_FIRE		EXPENSES_TT_FIRE		0	Weekly Fire Department Expenses	
EXPENSES_TT_PARK		EXPENSES_TT_PARK		0	Weekly Parks and Plazas Expenses	
EXPENSES_TT_PUBLICTRANSPORT		EXPENSES_TT_PUBLICTRANSPORT		0	Weekly Public Transport Expenses	
EXPENSES_TT_LOANS		EXPENSES_TT_LOANS		0	Weekly Loans Expenses	
EXPENSES_TT_POLICIES		EXPENSES_TT_POLICIES		0	Weekly Policies Expenses	
NOTIFICATION_TITLE	389	NOTIFICATION_TITLE	Garbage	0	Garbage has piled up!	
879	766	NOTIFICATION_TITLE	Electricity	0	Not enough electricity!	
879	224	NOTIFICATION_TITLE	Water	0	Not enough water!	
879	Fire	NOTIFICATION_TITLE	Fire	0	Building is on fire!	
879	DirtyWater	NOTIFICATION_TITLE	DirtyWater	0	Citizens are sick!	
879	Pollution	NOTIFICATION_TITLE	Pollution	0	Citizens are sick!	
879	Noise	NOTIFICATION_TITLE	Noise	0	Citizens are sick!	
879	Crime	NOTIFICATION_TITLE	Crime	0	Crime rate is high!	
879	TurnedOff	NOTIFICATION_TITLE	TurnedOff	0	Building is turned off!	
879	ToofewServices	NOTIFICATION_TITLE	ToofewServices	0	Too few services!	
879	LandValueLow	NOTIFICATION_TITLE	LandValueLow	0	Low land value!	
879	ElectricityNotConnected	NOTIFICATION_TITLE	ElectricityNotConnected	0	Power is not connected!	
879	NoFuel	NOTIFICATION_TITLE	NoFuel	0	Not enough fuel!	
879	RoadNotConnected	NOTIFICATION_TITLE	RoadNotConnected	0	Oneway road inaccessible!	
879	WaterNotConnected	NOTIFICATION_TITLE	WaterNotConnected	0	Water pipe not connected!	
879	Sewage	NOTIFICATION_TITLE	Sewage	0	Sewage is backing up!	
879	Death	NOTIFICATION_TITLE	Death	0	A dead person is waiting for transport!	
879	741	NOTIFICATION_TITLE	LandfillFull	0	No more room!	
879	Emptying	NOTIFICATION_TITLE	Emptying	0	Building is emptying!	
879	LineNotConnected	NOTIFICATION_TITLE	LineNotConnected	0	Transport line not connected!	
879	748	NOTIFICATION_TITLE	NoCustomers	0	Not enough customers!	
879	NoResources	NOTIFICATION_TITLE	NoResources	0	Not enough raw materials!	
879	NoGoods	NOTIFICATION_TITLE	NoGoods	0	Not enough goods to sell!	
879	NoPlaceforGoods	NOTIFICATION_TITLE	NoPlaceforGoods	0	Not enough buyers for products!	
879	NoWorkers	NOTIFICATION_TITLE	NoWorkers	0	Not enough workers!	
879	NoEducatedWorkers	NOTIFICATION_TITLE	NoEducatedWorkers	0	Not enough educated workers!	
879	TaxesTooHigh	NOTIFICATION_TITLE	TaxesTooHigh	0	Taxes too high!	
879	EmptyingFinished	NOTIFICATION_TITLE	EmptyingFinished	0	Emptying Finished!	
879	Sick	NOTIFICATION_TITLE	Sick	0	Citizens are sick!	
879	Flood	NOTIFICATION_TITLE	Flood	0	Water is flooding!	
NOTIFICATION_NORMAL	389	NOTIFICATION_NORMAL	Garbage	0	There's some garbage piled up. \nMake sure garbage trucks can reach the building.\n	
905	766	NOTIFICATION_NORMAL	Electricity	0	There are occasional power shortages. \nMake sure your power plants have enough supply for the whole city.\n	
905	224	NOTIFICATION_NORMAL	Water	0	Building is in need of fresh water. \nMake sure your water pumps and towers can supply the whole city.\n	
905	880	NOTIFICATION_NORMAL	Fire	0	Oh no, a fire! Luckily it's only a small one.	
905	881	NOTIFICATION_NORMAL	DirtyWater	0	Dirty water is making citizens feel nauseous. \nMake sure your source of drinking water is not polluted.\n	
905	882	NOTIFICATION_NORMAL	Pollution	0	The ground is polluted and it's making citizens feel nauseous. \nMake sure there is healthcare available.\n	
905	883	NOTIFICATION_NORMAL	Noise	0	Citizens are not feeling too well because of noise pollution in the area. \nMake sure there is healthcare available.\n	
905	884	NOTIFICATION_NORMAL	Crime	0	The neigborhood does not feel as safe as before due to a rise in crime. \nMake sure police can reach the building.\n	
905	885	NOTIFICATION_NORMAL	TurnedOff	0	Building is closed and not working!	
905	886	NOTIFICATION_NORMAL	ToofewServices	0	Citizens wish more services were available in the area.	
905	887	NOTIFICATION_NORMAL	LandValueLow	0	Low land value affects the building negatively. \nMake sure there are parks and the ground is not polluted.\n	
905	888	NOTIFICATION_NORMAL	ElectricityNotConnected	0	Power is not connected. Make sure electricity reaches this building.	
905	889	NOTIFICATION_NORMAL	NoFuel	0	Building does not have enough fuel to function properly. \nMake sure trucks carrying it can reach the building from outside the city.\n	
905	890	NOTIFICATION_NORMAL	RoadNotConnected	0	Oneway road inaccessible!	
905	891	NOTIFICATION_NORMAL	WaterNotConnected	0	Building needs connection to a water pipe.	
905	892	NOTIFICATION_NORMAL	Sewage	0	Smells like a sewer in here! Dirty water is not draining away as fast as it should.	
905	893	NOTIFICATION_NORMAL	Death	0	A person has passed away and is waiting for transport.	
905	741	NOTIFICATION_NORMAL	LandfillFull	0	No more room!	
905	894	NOTIFICATION_NORMAL	Emptying	0	Building is set to empty its content and therefore not working!	
905	895	NOTIFICATION_NORMAL	LineNotConnected	0	Transport line not connected!	
905	748	NOTIFICATION_NORMAL	NoCustomers	0	The number of customers visiting the building is low. \nMake sure there is enough residential area in the city to support your businesses.\n	
905	896	NOTIFICATION_NORMAL	NoResources	0	Low amount of raw materials available. \nRaw materials are needed for production, so make sure trucks carrying them can reach the building.\n	
905	897	NOTIFICATION_NORMAL	NoGoods	0	Shelves are getting empty! \nMake sure there is enough industrial area to produce goods for commercial buildings.\n	
905	898	NOTIFICATION_NORMAL	NoPlaceforGoods	0	Goods are piling up. Zone more commercial area to create places that sell goods.	
905	899	NOTIFICATION_NORMAL	NoWorkers	0	Not enough workers. Make sure there is free residential area to allow people to move into the city.	
905	900	NOTIFICATION_NORMAL	NoEducatedWorkers	0	Building is in need of workers that have higher education. \nMake sure there are schools in the city.\n	
905	901	NOTIFICATION_NORMAL	TaxesTooHigh	0	Taxes too high!	
905	902	NOTIFICATION_NORMAL	EmptyingFinished	0	The site has been emptied and is ready for operation. 	
905	903	NOTIFICATION_NORMAL	Sick	0	Citizens are not feeling too well. \nMake sure there is healthcare available.\n	
905	904	NOTIFICATION_NORMAL	Flood	0	Take measures to control the flood or the building is going to become abandoned or inoperational.	
NOTIFICATION_MAJOR	389	NOTIFICATION_MAJOR	Garbage	0	Garbage has piled up and this is lowering the land value of the property!  \nMake sure you have enough landfill sites or incineration plants to handle all garbage!\n	
906	766	NOTIFICATION_MAJOR	Electricity	0	Not enough electricity! The building is not functional until power is supplied. \nMake sure your power plants produce enough power for the whole city!\n	
906	224	NOTIFICATION_MAJOR	Water	0	Not enough water and the building is not functional until water is supplied.\nMake sure your water pumps and water towers can supply the whole city with water!\n	
906	880	NOTIFICATION_MAJOR	Fire	0	Where is the fire brigade? The building will burn to the ground if nothing is done. \nMake sure the fire brigade can reach the building fast!\n	
906	881	NOTIFICATION_MAJOR	DirtyWater	0	Citizens are falling ill because their drinking water is dirty! Make sure the source of drinking water is clean!	
906	882	NOTIFICATION_MAJOR	Pollution	0	Citizens are falling ill because the ground is polluted! Remove polluting buildings nearby or offer more healthcare!	
906	883	NOTIFICATION_MAJOR	Noise	0	Citizens are falling ill because noise pollution is high! Upgrade roads to less noisy ones and remove buildings that produce noise pollution, or offer more healthcare!	
906	884	NOTIFICATION_MAJOR	Crime	0	Criminal activity is high! Build more police stations!\nMake sure police can reach the building.\n	
906	885	NOTIFICATION_MAJOR	TurnedOff	0	Building is closed and not working!	
906	886	NOTIFICATION_MAJOR	ToofewServices	0	Too few services! The building can become abandoned if nothing is done. \nBuild more city services near this building!\n	
906	887	NOTIFICATION_MAJOR	LandValueLow	0	Low land value! You can raise the land value by building parks and removing polluting buildings nearby!	
906	888	NOTIFICATION_MAJOR	ElectricityNotConnected	0	Power is not connected! The building is not functional until electricity is supplied. \nBuild powerlines to allow electricity to reach this building!\n	
906	889	NOTIFICATION_MAJOR	NoFuel	0	Building has run out of fuel! Make sure trucks carrying it can reach the building \nvia an outside connection if you don't produce fuel locally! \n	
906	890	NOTIFICATION_MAJOR	RoadNotConnected	0	Oneway road inaccessible!	
906	891	NOTIFICATION_MAJOR	WaterNotConnected	0	Water pipe not connected! The building is not functional until water is supplied.	
906	892	NOTIFICATION_MAJOR	Sewage	0	Sewers are backing up! People will fall ill if nothing is done. \nMake sure you have drain pipes to dispose of dirty water!\n	
906	893	NOTIFICATION_MAJOR	Death	0	A dead person is waiting for transport! Make sure you have enough hearses to transport the deceased to cemeteries and crematoriums.	
906	741	NOTIFICATION_MAJOR	LandfillFull	0	No more room!	
906	894	NOTIFICATION_MAJOR	Emptying	0	Building is set to empty its content and therefore not working!	
906	895	NOTIFICATION_MAJOR	LineNotConnected	0	Transport line not connected!	
906	748	NOTIFICATION_MAJOR	NoCustomers	0	No customers! The building can become abandoned if nothing is done. \nZone more residential area to create customers!\n	
906	896	NOTIFICATION_MAJOR	NoResources	0	No raw materials available! Building can become abandoned if nothing is done. \nMake sure trucks carrying raw materials can reach the building!\n	
906	897	NOTIFICATION_MAJOR	NoGoods	0	No goods to sell! The building can become abandoned if nothing is done. \nZone more industrial area to produce goods!\n	
906	898	NOTIFICATION_MAJOR	NoPlaceforGoods	0	No buyers for products! The building can become abandoned if nothing is done. \nZone more commercial area to create demand for goods!\n	
906	899	NOTIFICATION_MAJOR	NoWorkers	0	Not nearly enough workers! The building can become abandoned if nothing is done. \nZone more residential area to attract more workers!\n	
906	900	NOTIFICATION_MAJOR	NoEducatedWorkers	0	Worker education too low! The building can become abandoned if nothing is done. \nBuild schools to educate workers!\n	
906	901	NOTIFICATION_MAJOR	TaxesTooHigh	0	Taxes too high!	
906	902	NOTIFICATION_MAJOR	EmptyingFinished	0	The site has been emptied and is ready for operation. 	
906	903	NOTIFICATION_MAJOR	Sick	0	Citizens are sick! Make sure there are adequate healthcare services available to the the citizens!	
906	904	NOTIFICATION_MAJOR	Flood	0	Building is flooded and will be out of use soon if nothing is done to remedy the situation. 	
NOTIFICATION_FATAL	389	NOTIFICATION_FATAL	Garbage	0	Building is abandoned because too much garbage had piled up!	
907	766	NOTIFICATION_FATAL	Electricity	0	Building is abandoned because there was no electricity!	
907	224	NOTIFICATION_FATAL	Water	0	Building is abandoned because there was no water!	
907	880	NOTIFICATION_FATAL	Fire	0	Building has burned down! You should bulldoze this building so a new one can be built.	
907	881	NOTIFICATION_FATAL	DirtyWater	0	Building is abandoned because drinking water was dirty!	
907	882	NOTIFICATION_FATAL	Pollution	0	Building is abandoned because ground was polluted!	
907	883	NOTIFICATION_FATAL	Noise	0	Building is abandoned because noise pollution was high!	
907	884	NOTIFICATION_FATAL	Crime	0	Building is abandoned because crime rate was high!	
907	885	NOTIFICATION_FATAL	TurnedOff	0	Building is closed and not working!	
907	886	NOTIFICATION_FATAL	ToofewServices	0	Building is abandoned because there were too few services!	
907	887	NOTIFICATION_FATAL	LandValueLow	0	Building is abandoned because land value was low!	
907	888	NOTIFICATION_FATAL	ElectricityNotConnected	0	Building is abandoned because power was not connected!	
907	889	NOTIFICATION_FATAL	NoFuel	0	Building is not operating because fuel was not available!	
907	890	NOTIFICATION_FATAL	RoadNotConnected	0	Oneway road inaccessible!	
907	891	NOTIFICATION_FATAL	WaterNotConnected	0	Water pipe not connected!	
907	892	NOTIFICATION_FATAL	Sewage	0	Building is abandoned because sewers were backing up!	
907	893	NOTIFICATION_FATAL	Death	0	Building is abandoned because no one collected dead people!	
907	741	NOTIFICATION_FATAL	LandfillFull	0	No more room!	
907	894	NOTIFICATION_FATAL	Emptying	0	Building is set to empty its content and therefore not working!	
907	895	NOTIFICATION_FATAL	LineNotConnected	0	Transport line not connected!	
907	748	NOTIFICATION_FATAL	NoCustomers	0	Building is abandoned because there were no customers!	
907	896	NOTIFICATION_FATAL	NoResources	0	Building is abandoned because there were no raw materials!	
907	897	NOTIFICATION_FATAL	NoGoods	0	Building is abandoned because there were no goods to sell!	
907	898	NOTIFICATION_FATAL	NoPlaceforGoods	0	Building is abandoned because no one was buying their products!	
907	899	NOTIFICATION_FATAL	NoWorkers	0	Building is abandoned because there were not enough workers!	
907	900	NOTIFICATION_FATAL	NoEducatedWorkers	0	Building is abandoned because worker education was too low!	
907	901	NOTIFICATION_FATAL	TaxesTooHigh	0	Building is abandoned because taxes were too high!	
907	902	NOTIFICATION_FATAL	EmptyingFinished	0	The site has been emptied and is ready for operation. 	
907	903	NOTIFICATION_FATAL	Sick	0	Building is abandoned because the citizens were too sick!	
907	904	NOTIFICATION_FATAL	Flood	0	Building is out of use because of flooding!	
NOTIFICATION_NONE		NOTIFICATION_NONE		0	All is well.	
NOTIFICATION_ABANDONED		NOTIFICATION_ABANDONED		0	Abandoned!	
NOTIFICATION_BURNED_DOWN		NOTIFICATION_BURNED_DOWN		0	Burned down!	
NOTIFICATION_MULTIPLE		NOTIFICATION_MULTIPLE		0	Multiple problems!	
NOTIFICATION_CONGRATS_UB_TITLE1		NOTIFICATION_CONGRATS_UB_TITLE1		0	Congratulations, you can now build: X !	
NOTIFICATION_CONGRATS_UB		NOTIFICATION_CONGRATS_UB		0	Thanks to your tireless efforts, you now have a new unique building permit! Fulfill more unique building requirements to work your way towards building an impressive Monument in your city!	
NOTIFICATION_CONGRATS_UB_TITLE2		NOTIFICATION_CONGRATS_UB_TITLE2		0	Congratulations, you can now build: X and Z ! 	
NOTIFICATION_CONGRATS_UB_TITLE3		NOTIFICATION_CONGRATS_UB_TITLE3		0	Congratulations, you can now build: X, Y and Z !	
NOTIFICATION_CONGRATS_MONUMENT_TITLE		NOTIFICATION_CONGRATS_MONUMENT_TITLE		0	Congratulations, your city can now build: X !	
NOTIFICATION_CONGRATS_MONUMENT		NOTIFICATION_CONGRATS_MONUMENT		0	To reward you for the hard work you have done for your city, the citizens have come up with a new innovation that will revolutionalize city life. 	
NOTIFICATION_CONGRATS_MONUMENT_BUILT_TITLE		NOTIFICATION_CONGRATS_MONUMENT_BUILT_TITLE		0	Congratulations!	
NOTIFICATION_CONGRATS_MONUMENT_BUILT		NOTIFICATION_CONGRATS_MONUMENT_BUILT		0	Building a Monument is a great moment in your city's history. You now have the power of your new Monument at your disposal and can continue playing. Remember that Unique Buildings are also available in other maps once they have been unlocked on any map.\n\nHere's a history of your city shown as graphs.\n	
STATS_1		STATS_1		0	City treasury	
STATS_2		STATS_2		0	City budget	
STATS_3		STATS_3		0	City value	
STATS_4		STATS_4		0	Taxation	
STATS_5		STATS_5		0	Population changes	
STATS_6		STATS_6		0	Influx	
STATS_7		STATS_7		0	Birth rate	
STATS_8		STATS_8		0	Death rate	
STATS_9		STATS_9		0	Employment percentage	
STATS_10		STATS_10		0	Available jobs	
STATS_11		STATS_11		0	Education levels	
STATS_12		STATS_12		0	Students	
STATS_13		STATS_13		0	Tourists	
STATS_14		STATS_14		0	Tourist tax income	
STATS_15		STATS_15		0	Happiness	
STATS_16		STATS_16		0	Residential zone	
STATS_17		STATS_17		0	Commercial zone	
STATS_18		STATS_18		0	Industrial zone	
STATS_19		STATS_19		0	Office zone	
STATS_1_TOOLTIP		STATS_1_TOOLTIP		0	Treasury development	
STATS_2_TOOLTIP		STATS_2_TOOLTIP		0	City budget development	
STATS_3_TOOLTIP		STATS_3_TOOLTIP		0	Value of player-placed buildings and treasury together	
STATS_4_TOOLTIP		STATS_4_TOOLTIP		0	Tax income	
STATS_5_TOOLTIP		STATS_5_TOOLTIP		0	Population development	
STATS_6_TOOLTIP		STATS_6_TOOLTIP		0	Citizens moving into the city	
STATS_7_TOOLTIP		STATS_7_TOOLTIP		0	Birth rate in the city	
STATS_8_TOOLTIP		STATS_8_TOOLTIP		0	Death rate in the city	
STATS_9_TOOLTIP		STATS_9_TOOLTIP		0	Percentage of citizens employed	
STATS_10_TOOLTIP		STATS_10_TOOLTIP		0	Jobs available in the city	
STATS_11_TOOLTIP		STATS_11_TOOLTIP		0	Citizen education levels	
STATS_12_TOOLTIP		STATS_12_TOOLTIP		0	Students in the city	
STATS_13_TOOLTIP		STATS_13_TOOLTIP		0	Tourists in the city	
STATS_14_TOOLTIP		STATS_14_TOOLTIP		0	Tax income from tourists	
STATS_15_TOOLTIP		STATS_15_TOOLTIP		0	Happiness percentage in the city	
STATS_16_TOOLTIP		STATS_16_TOOLTIP		0	Amount of residential zone in squares	
STATS_17_TOOLTIP		STATS_17_TOOLTIP		0	Amount of commercial zone in squares	
STATS_18_TOOLTIP		STATS_18_TOOLTIP		0	Amount of industrial zone in squares	
STATS_19_TOOLTIP		STATS_19_TOOLTIP		0	Amount of office zone in squares	
TOOL_CONSTRUCTION_COST		TOOL_CONSTRUCTION_COST		0	Construction cost: {0}	
TOOL_UPGRADE_COST		TOOL_UPGRADE_COST		0	Upgrade cost: {0}	
TOOL_ELECTRICITY_ESTIMATE		TOOL_ELECTRICITY_ESTIMATE		0	Estimated production: {0} MW	
TOOL_REFUND_AMOUNT		TOOL_REFUND_AMOUNT		0	Refund: {0}	
TOOL_RELOCATE_COST		TOOL_RELOCATE_COST		0	Relocation cost: {0}	
TOOL_NEW_LINE		TOOL_NEW_LINE		0	Create a new line	
TOOL_ADD_STOP		TOOL_ADD_STOP		0	Add stop	
TOOL_MOVE_STOP		TOOL_MOVE_STOP		0	Move stop	
TOOL_CLOSE_LINE		TOOL_CLOSE_LINE		0	Complete line	
TOOL_DRAG_STOP		TOOL_DRAG_STOP		0	Drag stop to move it	
TOOL_DRAG_LINE		TOOL_DRAG_LINE		0	Drag line to add stop	
TOOL_ERROR	ObjectCollision	TOOL_ERROR	ObjectCollision	0	Space already occupied!	
969	OutOfArea	TOOL_ERROR	OutOfArea	0	Out of city limits!	
969	NotEnoughMoney	TOOL_ERROR	NotEnoughMoney	0	Not enough money!	
969	InvalidShape	TOOL_ERROR	InvalidShape	0	Invalid shape!	
969	TooShort	TOOL_ERROR	TooShort	0	Distance too short!	
969	SlopeTooSteep	TOOL_ERROR	SlopeTooSteep	0	Slope too steep!	
969	WaterNotFound	TOOL_ERROR	WaterNotFound	0	Water required!	
969	HeightTooHigh	TOOL_ERROR	HeightTooHigh	0	Height too high!	
969	CannotConnect	TOOL_ERROR	CannotConnect	0	Cannot connect to route!	
969	CannotBuildOnWater	TOOL_ERROR	CannotBuildOnWater	0	Cannot build on water!	
969	GridNotFound	TOOL_ERROR	GridNotFound	0	Building must be placed roadside!	
969	ShoreNotFound	TOOL_ERROR	ShoreNotFound	0	Building must be placed on the shoreline!	
969	CannotUpgrade	TOOL_ERROR	CannotUpgrade	0	Cannot upgrade to this type!	
969	AlreadyExists	TOOL_ERROR	AlreadyExists	0	Building already exists!	
969	TooManyConnections	TOOL_ERROR	TooManyConnections	0	Cannot create more outside connections!	
969	BuildingInFire	TOOL_ERROR	BuildingInFire	0	Building is on fire!	
969	NotEmpty	TOOL_ERROR	NotEmpty	0	Building is not empty!	
969	BurnedDown	TOOL_ERROR	BurnedDown	0	Building has burned down!	
969	OutOfEditingArea	TOOL_ERROR	OutOfEditingArea	0	Out of editing area!	
969	TooManyObjects	TOOL_ERROR	TooManyObjects	0	Cannot create any more objects of this type!	
MAPNAME	Septentrion	MAPNAME	Septentrion	0	Green Plains	
990	Riverrun	MAPNAME	Riverrun	0	Riverrun	
990	Hyperborean	MAPNAME	Hyperborean	0	Black Woods	
990	Delta Bay	MAPNAME	Delta Bay	0	Islands	
990	Radiant Strait	MAPNAME	Radiant Strait	0	Shady Strands	
990	Concursion	MAPNAME	Concursion	0	Two Rivers	
990	Taniwha Beach	MAPNAME	Taniwha Beach	0	Sandy Beach	
990	Diamond Coast	MAPNAME	Diamond Coast	0	Diamond Coast	
990	Atom Lagoon	MAPNAME	Atom Lagoon	0	Lagoon Shore	
990	Grand River	MAPNAME	Grand River	0	Grand River	
990	Cliffside Bay	MAPNAME	Cliffside Bay	0	Cliffside Bay	
990	Foggy Hills	MAPNAME	Foggy Hills	0	Foggy Hills	
144	145	CONNECTIONS_PATTERN	America	0	Rock{0}	
144	145	CONNECTIONS_PATTERN	America	1	Spring{0}	
144	145	CONNECTIONS_PATTERN	America	2	West{0}	
144	145	CONNECTIONS_PATTERN	America	3	Lake{0}	
144	146	CONNECTIONS_PATTERN	Europe	0	Port{0}	
144	146	CONNECTIONS_PATTERN	Europe	1	Cann{0}	
144	146	CONNECTIONS_PATTERN	Europe	2	Renn{0}	
144	146	CONNECTIONS_PATTERN	Europe	3	Ver{0}	
144	147	CONNECTIONS_PATTERN	Mideast	0	Jalal{0}	
144	147	CONNECTIONS_PATTERN	Mideast	1	Amar{0}	
144	147	CONNECTIONS_PATTERN	Mideast	2	Zahr{0}	
144	147	CONNECTIONS_PATTERN	Mideast	3	Naj{0}	
144	148	CONNECTIONS_PATTERN	Spanish	0	San {0}	
144	148	CONNECTIONS_PATTERN	Spanish	1	Los {0}	
144	148	CONNECTIONS_PATTERN	Spanish	2	Las {0}	
144	148	CONNECTIONS_PATTERN	Spanish	3	Santa {0}	
149	145	CONNECTIONS_NAME	America	0	dale	
149	145	CONNECTIONS_NAME	America	1	field	
149	145	CONNECTIONS_NAME	America	2	wood	
149	145	CONNECTIONS_NAME	America	3	valley	
149	146	CONNECTIONS_NAME	Europe	0	burg	
149	146	CONNECTIONS_NAME	Europe	1	es	
149	146	CONNECTIONS_NAME	Europe	2	ville	
149	146	CONNECTIONS_NAME	Europe	3	mont	
149	147	CONNECTIONS_NAME	Mideast	0	bad	
149	147	CONNECTIONS_NAME	Mideast	1	ah	
149	147	CONNECTIONS_NAME	Mideast	2	an	
149	147	CONNECTIONS_NAME	Mideast	3	af	
149	148	CONNECTIONS_NAME	Spanish	0	Cruz	
149	148	CONNECTIONS_NAME	Spanish	1	Rico	
149	148	CONNECTIONS_NAME	Spanish	2	Vegas	
149	148	CONNECTIONS_NAME	Spanish	3	Palma	
PROPS_TITLE	Logo_nightwatch	PROPS_TITLE	Logo_nightwatch	0	Mightwatch Logo	
1003	Logo_loimu	PROPS_TITLE	Logo_loimu	0	Loimu Logo	
1003	Logo_greed_grief	PROPS_TITLE	Logo_greed_grief	0	Greed and Grief Funeral Home Logo	
1003	Logo_aukio	PROPS_TITLE	Logo_aukio	0	Aukoo Logo	
1003	Logo_steel_rhino	PROPS_TITLE	Logo_steel_rhino	0	Steel Rhino Logo	
1003	Logo_square_packages	PROPS_TITLE	Logo_square_packages	0	Square Packages Logo	
1003	Logo_jubilee	PROPS_TITLE	Logo_jubilee	0	Jubilee Logo	
1003	Logo_itsy_bitsy	PROPS_TITLE	Logo_itsy_bitsy	0	Itsy Bitsy Critter Logo	
1003	Logo_flaming_ring	PROPS_TITLE	Logo_flaming_ring	0	Flaming Ring Wings Logo	
1003	Logo_cinema	PROPS_TITLE	Logo_cinema	0	Drome Cinema Logo	
1003	Logo_pernu	PROPS_TITLE	Logo_pernu	0	Pernu Apparel Logo	
1003	Logo_burned_bean	PROPS_TITLE	Logo_burned_bean	0	Burned Bean Coffee Logo	
1003	Logo_sternberger	PROPS_TITLE	Logo_sternberger	0	Sternberger Logo	
1003	Logo_dino	PROPS_TITLE	Logo_dino	0	Dino Oil Logo	
1003	logo_thelawaccounting	PROPS_TITLE	logo_thelawaccounting	0	The Law Accounting Logo	
1003	logo_dobbelbock	PROPS_TITLE	logo_dobbelbock	0	Döbbelböck Logo	
1003	logo_forestfoundation	PROPS_TITLE	logo_forestfoundation	0	Forest Foundation Logo	
1003	Logo_mariina	PROPS_TITLE	Logo_mariina	0	Mariina Mount Accessories Logo	
1003	logo_colossalore	PROPS_TITLE	logo_colossalore	0	Colossal Ore Resources Logo	
1003	logo_myrtlebio	PROPS_TITLE	logo_myrtlebio	0	Myrtle Bio Logo	
1003	logo_orlysbookstore	PROPS_TITLE	logo_orlysbookstore	0	Orly's Bookstore Logo	
1003	logo_radiclean	PROPS_TITLE	logo_radiclean	0	Radiclean Water Logo	
1003	logo_mattockwinch	PROPS_TITLE	logo_mattockwinch	0	Mattock and Winch Co. Logo	
1003	logo_meatybits	PROPS_TITLE	logo_meatybits	0	Meaty Bits Logo	
1003	logo_morellos	PROPS_TITLE	logo_morellos	0	Morello's Cookie Dough Ice Cream Logo	
1003	Logo_neckbeard	PROPS_TITLE	Logo_neckbeard	0	Neckbeard Marnie Comics Logo	
1003	Logo_plastimold	PROPS_TITLE	Logo_plastimold	0	Plastimold Logo	
1003	Logo_lizard	PROPS_TITLE	Logo_lizard	0	Indie Lizard Logo	
1003	Logo_bowling	PROPS_TITLE	Logo_bowling	0	Andy's Bowling Alley Logo	
1003	Logo_silky	PROPS_TITLE	Logo_silky	0	Silky Milk Logo	
1003	Logo_rapido	PROPS_TITLE	Logo_rapido	0	Rapido Motors Logo	
1003	Logo_radio	PROPS_TITLE	Logo_radio	0	PNG Radio	
1003	Logo_sunnygrain	PROPS_TITLE	Logo_sunnygrain	0	Sunny Grain Logo	
1003	Logo_news	PROPS_TITLE	Logo_news	0	Trash News Logo	
1003	Logo_sports	PROPS_TITLE	Logo_sports	0	Steel Frame Sports Logo	
1003	Logo_electricity	PROPS_TITLE	Logo_electricity	0	Spasm Electricity Logo	
1003	Logo_fault_tec	PROPS_TITLE	Logo_fault_tec	0	Fault-Tec Logo	
1003	Logo_williams	PROPS_TITLE	Logo_williams	0	Williams Logo	
1003	Logo_banhammer	PROPS_TITLE	Logo_banhammer	0	Banhammer Bank Logo	
1003	Logo_barber	PROPS_TITLE	Logo_barber	0	Sir Cut Alot Logo	
1003	logo_tyrell	PROPS_TITLE	logo_tyrell	0	Tyrell Logo	
1003	Logo_commercial_variation	PROPS_TITLE	Logo_commercial_variation	0	Random Commercial Logo	
1003	Logo_commercial_variation01	PROPS_TITLE	Logo_commercial_variation01	0	Random Commercial Logo #2	
1003	logo_office_random	PROPS_TITLE	logo_office_random	0	Random Office Logo	
1003	Logo_industrial_variation	PROPS_TITLE	Logo_industrial_variation	0	Random Industrial Logo	
1003	Billboard_small_meaty_03	PROPS_TITLE	Billboard_small_meaty_03	0	Meaty Bits Small Billboard #3	
1003	Billboard_small_meaty_02	PROPS_TITLE	Billboard_small_meaty_02	0	Meaty Bits Small Billboard #2	
1003	Billboard_small_meaty_01	PROPS_TITLE	Billboard_small_meaty_01	0	Meaty Bits Small Billboard #1	
1003	Billboard_small_nightwatch_03	PROPS_TITLE	Billboard_small_nightwatch_03	0	Mightwatch Small Billboard #3	
1003	Billboard_small_nightwatch_02	PROPS_TITLE	Billboard_small_nightwatch_02	0	Mightwatch Small Billboard #2	
1003	Billboard_small_nightwatch_01	PROPS_TITLE	Billboard_small_nightwatch_01	0	Mightwatch Small Billboard #1	
1003	Billboard_small_go_nuts_03	PROPS_TITLE	Billboard_small_go_nuts_03	0	Go Nuts Doughnuts Small Billboard #3	
1003	Billboard_small_go_nuts_02	PROPS_TITLE	Billboard_small_go_nuts_02	0	Go Nuts Doughnuts Small Billboard #2	
